candidate,sample_id,source_index,split,defect_type,source_pack,threshold,iou,dice,area_error,center_error_px,pred_area,true_area,pred_area_zero,type_prob_rectangular_notch,type_prob_rotated_rect,pred_defect_type,type_correct,true_center_x,true_center_y,pred_center_x,pred_center_y,center_mae_m,true_width,pred_width,width_abs_error_m,true_length,pred_length,length_abs_error_m,true_depth,pred_depth,depth_abs_error_m,true_angle_deg,pred_angle_deg,angle_abs_error_deg,sin_cos_error,notes
shared_trunk_type_residual,rect_p2_0017,16,train,rectangular_notch,pilot_v2_rectangular_notch,0.6,0.6875,0.8148148148148148,0.3125,3.0,374.0,544.0,0.0,0.9999997615814209,2.0223707508648658e-07,rectangular_notch,1.0,0.001500000013038516,0.0010000000474974513,0.0014564900193363428,-9.728774602990597e-05,0.0010981500469290468,0.010999999940395355,0.011342152953147888,0.00034215301275253296,0.009999999776482582,0.007410500664263964,0.0025894991122186184,0.0019000000320374966,0.002429127460345626,0.0005291274283081293,0.0,-3.7218072178935597,nan,0.06494637024838532,
shared_trunk_type_residual,rect_p2_0019,18,train,rectangular_notch,pilot_v2_rectangular_notch,0.6,0.6876190476190476,0.8148984198645598,0.31238095238095237,3.1622776601683795,361.0,525.0,0.0,0.9909482598304749,0.009051773697137833,rectangular_notch,1.0,-0.003000000026077032,0.0005000000237487257,-0.0010944119421765208,0.00010413501877337694,0.0019462720898342438,0.01600000075995922,0.012323325499892235,0.003676675260066986,0.006500000134110451,0.006614748388528824,0.00011474825441837311,0.0019000000320374966,0.0019682548008859158,6.825476884841919e-05,0.0,1.3636206940883062,nan,0.02379910916778604,
shared_trunk_type_residual,rect_p2_0020,19,train,rectangular_notch,pilot_v2_rectangular_notch,0.6,0.8627450980392157,0.9263157894736842,0.043478260869565216,1.118033988749895,418.0,437.0,0.0,1.0,5.607621034187105e-08,rectangular_notch,1.0,0.0022499999031424522,-0.0005000000237487257,0.001588817103765905,-0.00028038796153850853,0.0006967009057404992,0.012000000104308128,0.012015998363494873,1.599825918674469e-05,0.007499999832361937,0.007360686548054218,0.00013931328430771828,0.0019000000320374966,0.0024250459391623735,0.000525045907124877,0.0,-2.5286596144740154,nan,0.044129854299128364,
shared_trunk_type_residual,rect_p2_0021,20,train,rectangular_notch,pilot_v2_rectangular_notch,0.6,0.6666666666666666,0.8,0.125,3.2015621187164243,420.0,480.0,0.0,0.9999767541885376,2.319614759471733e-05,rectangular_notch,1.0,-0.003000000026077032,-0.0010000000474974513,-0.001715583959594369,-7.720805297140032e-05,0.0015815403010536742,0.014999999664723873,0.013076188042759895,0.0019238116219639778,0.006500000134110451,0.007074299268424511,0.0005742991343140602,0.0013000000035390258,0.0017645129701122642,0.00046451296657323837,0.0,-0.3882168533661235,nan,0.006775649341814006,
shared_trunk_type_residual,rect_p2_0022,21,train,rectangular_notch,pilot_v2_rectangular_notch,0.6,0.7578947368421053,0.8622754491017964,0.24210526315789474,0.5,432.0,570.0,0.0,0.9999819993972778,1.804536623239983e-05,rectangular_notch,1.0,-0.0022499999031424522,0.0,-0.001965149538591504,7.513359014410526e-05,0.00029459257721936995,0.012000000104308128,0.012007447890937328,7.447786629199982e-06,0.009499999694526196,0.008184559643268585,0.0013154400512576103,0.0019000000320374966,0.0016497415490448475,0.0002502584829926491,0.0,-4.345452581100384,nan,0.07582427918156902,
shared_trunk_type_residual,rect_p2_0023,22,train,rectangular_notch,pilot_v2_rectangular_notch,0.6,0.4722222222222222,0.6415094339622641,0.45076923076923076,4.272001872658765,357.0,650.0,0.0,0.9999991655349731,8.453100690530846e-07,rectangular_notch,1.0,0.000750000006519258,0.0010000000474974513,0.0015323808183893561,-0.00014013548207003623,0.001382761317115714,0.01600000075995922,0.011507960967719555,0.004492039792239666,0.00800000037997961,0.007136170286685228,0.0008638300932943821,0.0024999999441206455,0.002455338602885604,4.466134123504162e-05,0.0,-2.5921455824790494,nan,0.04523761687703157,
shared_trunk_type_residual,rect_p2_0024,23,train,rectangular_notch,pilot_v2_rectangular_notch,0.6,0.7056603773584905,0.827433628318584,0.2378167641325536,3.0,391.0,513.0,0.0,0.9992443323135376,0.0007556604687124491,rectangular_notch,1.0,-0.001500000013038516,0.0010000000474974513,-0.0016285229939967394,0.00011990888742730021,0.0008894259984214606,0.012000000104308128,0.011521214619278908,0.0004787854850292206,0.008500000461935997,0.007745109498500824,0.000754890963435173,0.0010000000474974513,0.001616893452592194,0.0006168934050947428,0.0,-6.0867277746119175,nan,0.10618349312989943,
shared_trunk_type_residual,rect_p2_0027,26,train,rectangular_notch,pilot_v2_rectangular_notch,0.6,0.728744939271255,0.8430913348946136,0.05909090909090909,1.118033988749895,414.0,440.0,0.0,0.9999992847442627,6.594473234144971e-07,rectangular_notch,1.0,0.000750000006519258,0.0,0.0014601122820749879,-0.00021770325838588178,0.000742734240900988,0.014000000432133675,0.011878919787704945,0.00212108064442873,0.006500000134110451,0.007689923979341984,0.001189923845231533,0.0019000000320374966,0.0021130661480128765,0.00021306611597537994,0.0,-2.3158223821999555,nan,0.040415974225478234,
shared_trunk_type_residual,rect_p2_0028,27,train,rectangular_notch,pilot_v2_rectangular_notch,0.6,0.75,0.8571428571428571,0.0,1.5811388300841898,378.0,378.0,0.0,0.9999904632568359,9.509401934337802e-06,rectangular_notch,1.0,0.000750000006519258,0.0,0.0016346101183444262,-0.0002949823974631727,0.0009324964690316299,0.013000000268220901,0.01164516992866993,0.001354830339550972,0.006000000052154064,0.0070334021002054214,0.0010334020480513573,0.0010000000474974513,0.00193692184984684,0.0009369218023493886,0.0,-1.4039523208069968,nan,0.024502977519048265,
shared_trunk_type_residual,rect_p2_0029,28,train,rectangular_notch,pilot_v2_rectangular_notch,0.6,0.7840909090909091,0.8789808917197452,0.2159090909090909,1.118033988749895,414.0,528.0,0.0,0.9999980926513672,1.9208760022593196e-06,rectangular_notch,1.0,0.001500000013038516,0.0,0.0019717966206371784,-0.0002423542900942266,0.0005304032813517303,0.014000000432133675,0.011332118883728981,0.0026678815484046936,0.007499999832361937,0.007755090948194265,0.0002550911158323288,0.002199999988079071,0.002195933135226369,4.066852852702141e-06,0.0,-2.157734025322014,nan,0.03765733773028679,
shared_trunk_type_residual,rect_p2_0031,30,train,rectangular_notch,pilot_v2_rectangular_notch,0.6,0.7542857142857143,0.8599348534201955,0.24571428571428572,0.7071067811865476,396.0,525.0,0.0,0.9995131492614746,0.0004869057156611234,rectangular_notch,1.0,-0.003000000026077032,-0.0005000000237487257,-0.002734212903305888,-0.00036778388312086463,0.0002968567036020737,0.013000000268220901,0.011713862419128418,0.0012861378490924835,0.00800000037997961,0.0075799813494086266,0.0004200190305709839,0.0010000000474974513,0.001411564415320754,0.00041156436782330275,0.0,-3.907397118021146,nan,0.06818373016318059,
shared_trunk_type_residual,rect_p2_0032,31,train,rectangular_notch,pilot_v2_rectangular_notch,0.6,0.7777777777777778,0.875,0.0,2.23606797749979,528.0,528.0,0.0,0.8678632974624634,0.13213668763637543,rectangular_notch,1.0,0.001500000013038516,-0.0005000000237487257,0.0018640708876773715,-1.3339267752598971e-05,0.0006077715739528929,0.014999999664723873,0.014346813783049583,0.0006531858816742897,0.007000000216066837,0.007917286828160286,0.0009172866120934486,0.0010000000474974513,0.0014508399181067944,0.00045083987060934305,0.0,-0.9640055356579007,nan,0.01682487215157269,
shared_trunk_type_residual,rect_p2_0033,32,train,rectangular_notch,pilot_v2_rectangular_notch,0.6,0.8344827586206897,0.9097744360902256,0.07246376811594203,1.690174385418558,512.0,552.0,0.0,0.8084658980369568,0.19153407216072083,rectangular_notch,1.0,0.0022499999031424522,0.0010000000474974513,0.00200713356025517,0.000367624539649114,0.0006774088917520844,0.014000000432133675,0.014282855205237865,0.0002828547731041908,0.007499999832361937,0.007781716994941235,0.000281717162579298,0.0010000000474974513,0.001473868964239955,0.00047386891674250364,0.0,-1.2989281304777072,nan,0.022670087141269092,
shared_trunk_type_residual,rect_p2_0034,33,train,rectangular_notch,pilot_v2_rectangular_notch,0.6,0.676923076923077,0.8073394495412844,0.3230769230769231,2.8284271247461903,528.0,780.0,0.0,0.995532751083374,0.004467268940061331,rectangular_notch,1.0,0.000750000006519258,-0.0005000000237487257,0.0021525982301682234,-4.032446668134071e-05,0.0014760025061269454,0.01600000075995922,0.014192511327564716,0.0018074894323945045,0.009499999694526196,0.008169869892299175,0.0013301298022270203,0.0013000000035390258,0.0016805421328172088,0.000380542129278183,0.0,-0.6955971906055296,nan,0.01214038668581453,
shared_trunk_type_residual,rect_p2_0036,35,train,rectangular_notch,pilot_v2_rectangular_notch,0.6,0.5246913580246914,0.6882591093117408,0.14285714285714285,4.6097722286464435,342.0,399.0,0.0,0.9942143559455872,0.005785622633993626,rectangular_notch,1.0,-0.003000000026077032,0.0010000000474974513,-0.0012075866106897593,-2.470977051416412e-05,0.0020646491198826533,0.013000000268220901,0.01246501225978136,0.0005349880084395409,0.006000000052154064,0.005997814703732729,2.1853484213352203e-06,0.002199999988079071,0.0020076490473002195,0.0001923509407788515,0.0,1.9957782872699639,nan,0.03483114128592864,
shared_trunk_type_residual,rect_p2_0037,36,train,rectangular_notch,pilot_v2_rectangular_notch,0.6,0.757532281205165,0.8620408163265306,0.18518518518518517,2.5,550.0,675.0,0.0,0.9965272545814514,0.0034727759193629026,rectangular_notch,1.0,0.001500000013038516,-0.0005000000237487257,0.002436842769384384,0.00019608913862612098,0.001167139448546017,0.01600000075995922,0.014138991013169289,0.0018610097467899323,0.008500000461935997,0.008288048207759857,0.00021195225417613983,0.0019000000320374966,0.0018770680762827396,2.2931955754756927e-05,0.0,0.6004064449686486,nan,0.010479021368464262,
shared_trunk_type_residual,rect_p2_0038,37,train,rectangular_notch,pilot_v2_rectangular_notch,0.6,0.75,0.8571428571428571,0.25,1.118033988749895,504.0,672.0,0.0,0.9996156692504883,0.00038432193105109036,rectangular_notch,1.0,0.003000000026077032,0.0,0.0026418957859277725,0.00022322018048726022,0.00042197854896859816,0.013000000268220901,0.011517615988850594,0.001482384279370308,0.009999999776482582,0.009275950491428375,0.0007240492850542068,0.0024999999441206455,0.0024083617608994246,9.163818322122097e-05,0.0,-2.0553221689068426,nan,0.03587021570758792,
shared_trunk_type_residual,rect_p2_0039,38,train,rectangular_notch,pilot_v2_rectangular_notch,0.6,0.7027027027027027,0.8253968253968254,0.03225806451612903,2.0615528128088303,448.0,434.0,0.0,0.9968003034591675,0.0031996730249375105,rectangular_notch,1.0,0.003000000026077032,0.0005000000237487257,0.0018736064666882157,0.0003208959533367306,0.0011405440450376091,0.008999999612569809,0.010540627874433994,0.0015406282618641853,0.009999999776482582,0.009238564409315586,0.000761435367166996,0.002199999988079071,0.00227022054605186,7.022055797278881e-05,0.0,-1.6838282866715548,nan,0.02938729006953137,
shared_trunk_type_residual,rect_p2_0042,41,train,rectangular_notch,pilot_v2_rectangular_notch,0.6,0.6666666666666666,0.8,0.3333333333333333,3.2015621187164243,396.0,594.0,0.0,1.0,1.5958447008301846e-08,rectangular_notch,1.0,0.0,0.0005000000237487257,0.0010977514320984483,-0.00023017424973659217,0.0013184129223548554,0.014000000432133675,0.01169821247458458,0.002301787957549095,0.008500000461935997,0.007313433103263378,0.0011865673586726189,0.0019000000320374966,0.0024778912775218487,0.0005778912454843521,0.0,-3.4603061684436285,nan,0.06038455783851875,
shared_trunk_type_residual,rect_p2_0044,43,train,rectangular_notch,pilot_v2_rectangular_notch,0.6,0.8230383973288815,0.9029304029304029,0.08421052631578947,1.5811388300841898,522.0,570.0,0.0,0.981295645236969,0.018704356625676155,rectangular_notch,1.0,0.000750000006519258,0.0005000000237487257,0.00018552722758613527,0.000805114337708801,0.0006416574085001826,0.012000000104308128,0.011673720553517342,0.00032627955079078674,0.009499999694526196,0.009540747851133347,4.074815660715103e-05,0.0015999999595806003,0.0020325861405581236,0.0004325861809775233,0.0,1.516210535240976,nan,0.026462093854201795,
shared_trunk_type_residual,rect_p2_0046,45,train,rectangular_notch,pilot_v2_rectangular_notch,0.6,0.6130374479889042,0.7601031814273431,0.34801136363636365,4.301162633521313,459.0,704.0,0.0,0.9967503547668457,0.0032496715430170298,rectangular_notch,1.0,0.0,-0.0010000000474974513,0.0015118031296879053,0.00014584117161575705,0.001896971472902168,0.014000000432133675,0.01137049775570631,0.0026295026764273643,0.009999999776482582,0.008992278948426247,0.0010077208280563354,0.0015999999595806003,0.0018738883081823587,0.0002738883486017585,0.0,-3.6715246458843955,nan,0.06406923042426148,
shared_trunk_type_residual,rect_p2_0048,47,train,rectangular_notch,pilot_v2_rectangular_notch,0.6,0.7455621301775148,0.8542372881355932,0.21804511278195488,1.118033988749895,324.0,266.0,0.0,0.9886647462844849,0.01133520994335413,rectangular_notch,1.0,-0.000750000006519258,0.0005000000237487257,-0.001218492048792541,0.00026321870973333716,0.000524928742154824,0.008999999612569809,0.011652364395558834,0.002652364782989025,0.006000000052154064,0.006005055271089077,5.055218935012817e-06,0.002199999988079071,0.002287468407303095,8.746841922402382e-05,0.0,0.7892687527606117,nan,0.01377522950206054,
shared_trunk_type_residual,rect_p2_0051,50,train,rectangular_notch,pilot_v2_rectangular_notch,0.6,0.7394366197183099,0.8502024291497976,0.12878787878787878,1.8027756377319946,460.0,528.0,0.0,0.9999456405639648,5.437729487312026e-05,rectangular_notch,1.0,0.0,-0.0005000000237487257,-0.0005544705782085657,-0.00019933556905016303,0.000630743003463475,0.014999999664723873,0.01319439522922039,0.0018056044355034828,0.007000000216066837,0.007794706150889397,0.0007947059348225594,0.0010000000474974513,0.0014880455564707518,0.00048804550897330046,0.0,-1.3038081939179755,nan,0.02275525482358747,
shared_trunk_type_residual,rect_p2_0052,51,train,rectangular_notch,pilot_v2_rectangular_notch,0.6,0.7065217391304348,0.8280254777070064,0.29347826086956524,1.8027756377319946,520.0,736.0,0.0,0.9999973773956299,2.5771248601813568e-06,rectangular_notch,1.0,-0.0022499999031424522,0.0010000000474974513,-0.0012907786294817924,0.0005213450640439987,0.001072014946270808,0.014999999664723873,0.01333663985133171,0.0016633598133921623,0.009999999776482582,0.008625934831798077,0.0013740649446845055,0.0024999999441206455,0.0022533955052495003,0.00024660443887114525,0.0,-3.7231566071414606,nan,0.06496990910836696,
shared_trunk_type_residual,rect_p2_0053,52,train,rectangular_notch,pilot_v2_rectangular_notch,0.6,0.7,0.8235294117647058,0.3,1.5,357.0,510.0,0.0,0.9618131518363953,0.03818688914179802,rectangular_notch,1.0,-0.0022499999031424522,-0.0005000000237487257,-0.002369096502661705,-0.00018578044546302408,0.00033603263866788344,0.010999999940395355,0.010925461538136005,7.453840225934982e-05,0.009499999694526196,0.00731450691819191,0.0021854927763342857,0.0015999999595806003,0.0014256035210564733,0.000174396438524127,0.0,-2.3675471913410506,nan,0.04131855395470062,
shared_trunk_type_residual,rect_p2_0054,53,train,rectangular_notch,pilot_v2_rectangular_notch,0.6,0.7389162561576355,0.8498583569405099,0.26108374384236455,1.8027756377319946,450.0,609.0,0.0,0.9999959468841553,4.102031653019367e-06,rectangular_notch,1.0,-0.001500000013038516,-0.0005000000237487257,-0.002336010104045272,-0.00013186025898903608,0.0009134767422668427,0.013000000268220901,0.011817890219390392,0.0011821100488305092,0.008999999612569809,0.008197668008506298,0.0008023316040635109,0.0010000000474974513,0.001408704207278788,0.0004087041597813368,0.0,-4.876761043804628,nan,0.08508984634604182,
shared_trunk_type_residual,rect_p2_0055,54,train,rectangular_notch,pilot_v2_rectangular_notch,0.6,0.7607003891050583,0.8640883977900552,0.12941176470588237,1.5811388300841898,480.0,425.0,0.0,0.9998062252998352,0.00019385555060580373,rectangular_notch,1.0,0.003000000026077032,0.0005000000237487257,0.0024237805046141148,-2.53777761827223e-06,0.0007645738662810473,0.010999999940395355,0.012672381475567818,0.0016723815351724625,0.00800000037997961,0.007971948012709618,2.805236726999283e-05,0.0015999999595806003,0.0022808508947491646,0.0006808509351685643,0.0,3.177984354525971,nan,0.055459180729948696,
shared_trunk_type_residual,rect_p2_0056,55,train,rectangular_notch,pilot_v2_rectangular_notch,0.6,0.8616780045351474,0.925700365408039,0.1383219954648526,0.5,380.0,441.0,0.0,0.9997664093971252,0.00023362385400105268,rectangular_notch,1.0,0.000750000006519258,-0.0005000000237487257,0.0007713956292718649,-0.000306866189930588,0.00019431533763000766,0.013000000268220901,0.012208977714180946,0.0007910225540399551,0.006500000134110451,0.0067474679090082645,0.0002474677748978138,0.002199999988079071,0.0018939890433102846,0.00030601094476878643,0.0,0.6022073203928576,nan,0.010510452141304503,
shared_trunk_type_residual,rect_p2_0057,56,train,rectangular_notch,pilot_v2_rectangular_notch,0.6,0.882943143812709,0.9378330373001776,0.11705685618729098,1.118033988749895,528.0,598.0,0.0,0.9763584136962891,0.023641539737582207,rectangular_notch,1.0,0.0022499999031424522,0.0,0.002298904350027442,0.0003702321264427155,0.0003734480852480324,0.014999999664723873,0.014408264309167862,0.0005917353555560112,0.00800000037997961,0.008149501867592335,0.0001495014876127243,0.0010000000474974513,0.0016541037475690246,0.0006541037000715733,0.0,-2.5349275936979714,nan,0.044239224474183346,
shared_trunk_type_residual,rect_p2_0058,57,train,rectangular_notch,pilot_v2_rectangular_notch,0.6,0.6220238095238095,0.7669724770642202,0.37797619047619047,1.0,418.0,672.0,0.0,0.9992444515228271,0.0007555740885436535,rectangular_notch,1.0,-0.001500000013038516,0.0,-0.0011031624162569642,1.6068281183834188e-05,0.0003971627725247676,0.013000000268220901,0.012617102824151516,0.00038289744406938553,0.009999999776482582,0.007434404920786619,0.002565594855695963,0.0015999999595806003,0.001594920759089291,5.079200491309166e-06,0.0,-2.0202374081311913,nan,0.03525796793686042,
shared_trunk_type_residual,rect_p2_0060,59,train,rectangular_notch,pilot_v2_rectangular_notch,0.6,0.8544973544973545,0.9215406562054208,0.05817174515235457,0.5,340.0,361.0,0.0,1.0,4.517663132475036e-09,rectangular_notch,1.0,0.001500000013038516,-0.0005000000237487257,0.0017718402668833733,-0.0003274564223829657,0.00032197580341184444,0.012000000104308128,0.011267570778727531,0.0007324293255805969,0.006000000052154064,0.00662084249779582,0.0006208424456417561,0.0024999999441206455,0.002670484595000744,0.00017048465088009834,0.0,-3.1727332197147007,nan,0.05536756632267312,
shared_trunk_type_residual,rect_p2_0061,60,train,rectangular_notch,pilot_v2_rectangular_notch,0.6,0.7230443974630021,0.8392638036809816,0.13501144164759726,1.118033988749895,378.0,437.0,0.0,0.9999867677688599,1.3242219210951589e-05,rectangular_notch,1.0,0.0022499999031424522,-0.0005000000237487257,0.0020279670134186745,-0.0001641901908442378,0.00040257526997374205,0.014000000432133675,0.011831275187432766,0.0021687252447009087,0.006000000052154064,0.007024009246379137,0.0010240091942250729,0.0015999999595806003,0.0024275369942188263,0.000827537034638226,0.0,1.5928689499472026,nan,0.027799912453646505,
shared_trunk_type_residual,rect_p2_0062,61,train,rectangular_notch,pilot_v2_rectangular_notch,0.6,0.7926829268292683,0.8843537414965986,0.09090909090909091,2.0,560.0,616.0,0.0,0.9991742968559265,0.0008257204317487776,rectangular_notch,1.0,0.003000000026077032,0.0010000000474974513,0.0030663455836474895,0.00038640652201138437,0.0006171699213441242,0.014000000432133675,0.01289074681699276,0.001109253615140915,0.008999999612569809,0.009173499420285225,0.00017349980771541595,0.002199999988079071,0.0024271695874631405,0.00022716959938406944,0.0,2.863895117335173,nan,0.049979195932178866,
shared_trunk_type_residual,rect_p2_0064,63,train,rectangular_notch,pilot_v2_rectangular_notch,0.6,0.8214285714285714,0.9019607843137255,0.17857142857142858,0.7071067811865476,414.0,504.0,0.0,0.9996925592422485,0.0003074659616686404,rectangular_notch,1.0,0.0022499999031424522,0.0,0.0026749002281576395,0.0001681757130427286,0.00045697194296306855,0.013000000268220901,0.01199211273342371,0.0010078875347971916,0.007499999832361937,0.007990852929651737,0.0004908530972898006,0.0024999999441206455,0.002557809930294752,5.78099861741066e-05,0.0,1.2542435388236028,nan,0.02189024229137572,
shared_trunk_type_residual,rect_p2_0065,64,train,rectangular_notch,pilot_v2_rectangular_notch,0.6,0.5842696629213483,0.7375886524822695,0.16923076923076924,2.692582403567252,380.0,325.0,0.0,0.9999960660934448,3.912409738404676e-06,rectangular_notch,1.0,0.0022499999031424522,0.0005000000237487257,0.0015913441311568022,-0.00021920521976426244,0.000975235155368483,0.00800000037997961,0.012093450874090195,0.004093450494110584,0.00800000037997961,0.006810234859585762,0.0011897655203938484,0.0013000000035390258,0.0022449542302638292,0.0009449542267248034,0.0,0.43607617564338796,nan,0.007610946684546887,
