sample_id,mesh_validation_pass,mesh_units,mesh_source,surface_continuity_assumption,top_cap_plane,depth_sign_convention,profile_pose_to_comsol_json,steel_surface_z_m,steel_z_min_m,steel_z_max_m,defect_void_embedded_in_steel,defect_intersects_top_surface,bbox_inside_steel,is_watertight,edge_incidence_all_two,nonmanifold_edges_count,zero_area_triangles_count,volume_m3,signed_volume_m3,volume_positive,bounds_min_json,bounds_max_json,max_depth_m,target_D_m,max_depth_abs_error_m,depth_rmse_vs_target,projected_footprint_area_m2,vertex_count,face_count,top_cap_face_count,bottom_face_count,side_face_count,top_normals_mean_z,bottom_normals_mean_z,inverted_normals_flag,export_path,export_format,exact_piao_rbc,rbc_style_approximation,notes,dataset_id,split,depth_bin,size_bin,aspect_bin,curvature_template,geometry_method
rbc_pilot_012_deep_elongated_sharp,True,m,triangulated_depth_grid,piecewise-linear continuous depth surface from RBC-style depth grid; not stepped_layers,z=0,bottom surface z=-depth,"{""angle_rad"":0.0,""center_x_m"":0.0,""center_y_m"":0.0,""comsol_coordinates"":""x/y on steel surface plane; top cap z=0; bottom surface z=-depth"",""mesh_units"":""m"",""steel_surface_z_m"":0.0}",0.0,-0.01,0.0,True,True,True,True,True,0,0,4.5919862343749947e-07,4.5919862343749947e-07,True,"[-0.013125,-0.004375,-0.006]","[0.013125,0.004375,0.0]",0.006,0.006,0.0,6.380343428324821e-05,0.0001735783027121611,582,1160,496,496,168,1.0,-0.6449370951627561,False,C:\Users\19166\Desktop\PINN_project\data\comsol_mfl\generated\temp_true_3d_rbc_pilot_meshes_v1\rbc_pilot_012_deep_elongated_sharp.stl,ascii_stl,False,True,active_cells=248; temp STL is generated artifact and must not be committed,comsol_true_3d_rbc_imported_watertight_pilot_v1,train,deep,elongated,narrow,sharp,imported_watertight_mesh_solid
rbc_pilot_013_shallow_small_compact_round,True,m,triangulated_depth_grid,piecewise-linear continuous depth surface from RBC-style depth grid; not stepped_layers,z=0,bottom surface z=-depth,"{""angle_rad"":0.0,""center_x_m"":0.0,""center_y_m"":0.0,""comsol_coordinates"":""x/y on steel surface plane; top cap z=0; bottom surface z=-depth"",""mesh_units"":""m"",""steel_surface_z_m"":0.0}",0.0,-0.01,0.0,True,True,True,True,True,0,0,1.7224298554687508e-08,1.7224298554687508e-08,True,"[-0.004375,-0.002625,-0.001]","[0.004375,0.002625,0.0]",0.001,0.001,0.0,1.030683715233197e-05,3.679540057492816e-05,614,1224,528,528,168,1.0,-0.9307482439996728,False,C:\Users\19166\Desktop\PINN_project\data\comsol_mfl\generated\temp_true_3d_rbc_pilot_meshes_v1\rbc_pilot_013_shallow_small_compact_round.stl,ascii_stl,False,True,active_cells=264; temp STL is generated artifact and must not be committed,comsol_true_3d_rbc_imported_watertight_pilot_v1,train,shallow,small_compact,compact,round,imported_watertight_mesh_solid
rbc_pilot_014_shallow_medium_balanced_round,True,m,triangulated_depth_grid,piecewise-linear continuous depth surface from RBC-style depth grid; not stepped_layers,z=0,bottom surface z=-depth,"{""angle_rad"":0.0,""center_x_m"":0.0,""center_y_m"":0.0,""comsol_coordinates"":""x/y on steel surface plane; top cap z=0; bottom surface z=-depth"",""mesh_units"":""m"",""steel_surface_z_m"":0.0}",0.0,-0.01,0.0,True,True,True,True,True,0,0,5.373981281249999e-08,5.373981281249999e-08,True,"[-0.007,-0.0039375,-0.0013]","[0.007,0.0039375,0.0]",0.0013,0.0013,0.0,1.3398860947382672e-05,8.798900137482822e-05,614,1224,528,528,168,1.0,-0.9479123165153468,False,C:\Users\19166\Desktop\PINN_project\data\comsol_mfl\generated\temp_true_3d_rbc_pilot_meshes_v1\rbc_pilot_014_shallow_medium_balanced_round.stl,ascii_stl,False,True,active_cells=264; temp STL is generated artifact and must not be committed,comsol_true_3d_rbc_imported_watertight_pilot_v1,train,shallow,medium_balanced,balanced,round,imported_watertight_mesh_solid
rbc_pilot_015_shallow_large_wide_round,True,m,triangulated_depth_grid,piecewise-linear continuous depth surface from RBC-style depth grid; not stepped_layers,z=0,bottom surface z=-depth,"{""angle_rad"":0.0,""center_x_m"":0.0,""center_y_m"":0.0,""comsol_coordinates"":""x/y on steel surface plane; top cap z=0; bottom surface z=-depth"",""mesh_units"":""m"",""steel_surface_z_m"":0.0}",0.0,-0.01,0.0,True,True,True,True,True,0,0,1.6535327273437515e-07,1.6535327273437515e-07,True,"[-0.0105,-0.0065625,-0.0016]","[0.0105,0.0065625,0.0]",0.0016,0.0016,0.0,1.6490905450179968e-05,0.000220772403449569,614,1224,528,528,168,1.0,-0.9685407585422767,False,C:\Users\19166\Desktop\PINN_project\data\comsol_mfl\generated\temp_true_3d_rbc_pilot_meshes_v1\rbc_pilot_015_shallow_large_wide_round.stl,ascii_stl,False,True,active_cells=264; temp STL is generated artifact and must not be committed,comsol_true_3d_rbc_imported_watertight_pilot_v1,test,shallow,large_wide,wide,round,imported_watertight_mesh_solid
rbc_pilot_016_shallow_elongated_round,True,m,triangulated_depth_grid,piecewise-linear continuous depth surface from RBC-style depth grid; not stepped_layers,z=0,bottom surface z=-depth,"{""angle_rad"":0.0,""center_x_m"":0.0,""center_y_m"":0.0,""comsol_coordinates"":""x/y on steel surface plane; top cap z=0; bottom surface z=-depth"",""mesh_units"":""m"",""steel_surface_z_m"":0.0}",0.0,-0.01,0.0,True,True,True,True,True,0,0,5.580672609375004e-08,5.580672609375004e-08,True,"[-0.007875,-0.002625,-0.0018]","[0.007875,0.002625,0.0]",0.0018,0.0018,0.0,1.8552268418067535e-05,6.639170103737039e-05,614,1224,528,528,168,1.0,-0.8514284611357308,False,C:\Users\19166\Desktop\PINN_project\data\comsol_mfl\generated\temp_true_3d_rbc_pilot_meshes_v1\rbc_pilot_016_shallow_elongated_round.stl,ascii_stl,False,True,active_cells=264; temp STL is generated artifact and must not be committed,comsol_true_3d_rbc_imported_watertight_pilot_v1,train,shallow,elongated,narrow,round,imported_watertight_mesh_solid
rbc_pilot_017_medium_small_compact_round,True,m,triangulated_depth_grid,piecewise-linear continuous depth surface from RBC-style depth grid; not stepped_layers,z=0,bottom surface z=-depth,"{""angle_rad"":0.0,""center_x_m"":0.0,""center_y_m"":0.0,""comsol_coordinates"":""x/y on steel surface plane; top cap z=0; bottom surface z=-depth"",""mesh_units"":""m"",""steel_surface_z_m"":0.0}",0.0,-0.01,0.0,True,True,True,True,True,0,0,5.30508405e-08,5.30508405e-08,True,"[-0.00525,-0.0030625,-0.0022]","[0.00525,0.0030625,0.0]",0.0022,0.0022,0.0,2.2674991212823632e-05,5.199350081239849e-05,614,1224,528,528,168,1.0,-0.8144669984128674,False,C:\Users\19166\Desktop\PINN_project\data\comsol_mfl\generated\temp_true_3d_rbc_pilot_meshes_v1\rbc_pilot_017_medium_small_compact_round.stl,ascii_stl,False,True,active_cells=264; temp STL is generated artifact and must not be committed,comsol_true_3d_rbc_imported_watertight_pilot_v1,train,medium,small_compact,compact,round,imported_watertight_mesh_solid
rbc_pilot_018_medium_medium_balanced_round,True,m,triangulated_depth_grid,piecewise-linear continuous depth surface from RBC-style depth grid; not stepped_layers,z=0,bottom surface z=-depth,"{""angle_rad"":0.0,""center_x_m"":0.0,""center_y_m"":0.0,""comsol_coordinates"":""x/y on steel surface plane; top cap z=0; bottom surface z=-depth"",""mesh_units"":""m"",""steel_surface_z_m"":0.0}",0.0,-0.01,0.0,True,True,True,True,True,0,0,1.4890406077148454e-07,1.4890406077148454e-07,True,"[-0.0083125,-0.004593750000000001,-0.0026]","[0.0083125,0.004593750000000001,0.0]",0.0026,0.0026,0.0,2.6797694240715792e-05,0.00011998500187476575,614,1224,528,528,168,1.0,-0.8718250126765362,False,C:\Users\19166\Desktop\PINN_project\data\comsol_mfl\generated\temp_true_3d_rbc_pilot_meshes_v1\rbc_pilot_018_medium_medium_balanced_round.stl,ascii_stl,False,True,active_cells=264; temp STL is generated artifact and must not be committed,comsol_true_3d_rbc_imported_watertight_pilot_v1,val,medium,medium_balanced,balanced,round,imported_watertight_mesh_solid
rbc_pilot_019_medium_large_wide_round,True,m,triangulated_depth_grid,piecewise-linear continuous depth surface from RBC-style depth grid; not stepped_layers,z=0,bottom surface z=-depth,"{""angle_rad"":0.0,""center_x_m"":0.0,""center_y_m"":0.0,""comsol_coordinates"":""x/y on steel surface plane; top cap z=0; bottom surface z=-depth"",""mesh_units"":""m"",""steel_surface_z_m"":0.0}",0.0,-0.01,0.0,True,True,True,True,True,0,0,4.20488181914062e-07,4.20488181914062e-07,True,"[-0.0118125,-0.007656250000000001,-0.0031]","[0.0118125,0.007656250000000001,0.0]",0.0031,0.0031,0.0,3.195108645540525e-05,0.00028956380452443465,614,1224,528,528,168,1.0,-0.9199261690222845,False,C:\Users\19166\Desktop\PINN_project\data\comsol_mfl\generated\temp_true_3d_rbc_pilot_meshes_v1\rbc_pilot_019_medium_large_wide_round.stl,ascii_stl,False,True,active_cells=264; temp STL is generated artifact and must not be committed,comsol_true_3d_rbc_imported_watertight_pilot_v1,test,medium,large_wide,wide,round,imported_watertight_mesh_solid
rbc_pilot_020_medium_elongated_round,True,m,triangulated_depth_grid,piecewise-linear continuous depth surface from RBC-style depth grid; not stepped_layers,z=0,bottom surface z=-depth,"{""angle_rad"":0.0,""center_x_m"":0.0,""center_y_m"":0.0,""comsol_coordinates"":""x/y on steel surface plane; top cap z=0; bottom surface z=-depth"",""mesh_units"":""m"",""steel_surface_z_m"":0.0}",0.0,-0.01,0.0,True,True,True,True,True,0,0,1.929121511249998e-07,1.929121511249998e-07,True,"[-0.0105,-0.0035,-0.0035]","[0.0105,0.0035,0.0]",0.0035,0.0035,0.0,3.607378978766925e-05,0.00011598550181227356,614,1224,528,528,168,1.0,-0.7550783241509449,False,C:\Users\19166\Desktop\PINN_project\data\comsol_mfl\generated\temp_true_3d_rbc_pilot_meshes_v1\rbc_pilot_020_medium_elongated_round.stl,ascii_stl,False,True,active_cells=264; temp STL is generated artifact and must not be committed,comsol_true_3d_rbc_imported_watertight_pilot_v1,train,medium,elongated,narrow,round,imported_watertight_mesh_solid
rbc_pilot_021_deep_small_compact_round,True,m,triangulated_depth_grid,piecewise-linear continuous depth surface from RBC-style depth grid; not stepped_layers,z=0,bottom surface z=-depth,"{""angle_rad"":0.0,""center_x_m"":0.0,""center_y_m"":0.0,""comsol_coordinates"":""x/y on steel surface plane; top cap z=0; bottom surface z=-depth"",""mesh_units"":""m"",""steel_surface_z_m"":0.0}",0.0,-0.01,0.0,True,True,True,True,True,0,0,1.4468410643750005e-07,1.4468410643750005e-07,True,"[-0.006125,-0.0035,-0.0045]","[0.006125,0.0035,0.0]",0.0045,0.0045,0.0,4.638068233752563e-05,6.959130108736414e-05,614,1224,528,528,168,1.0,-0.638822783336003,False,C:\Users\19166\Desktop\PINN_project\data\comsol_mfl\generated\temp_true_3d_rbc_pilot_meshes_v1\rbc_pilot_021_deep_small_compact_round.stl,ascii_stl,False,True,active_cells=264; temp STL is generated artifact and must not be committed,comsol_true_3d_rbc_imported_watertight_pilot_v1,train,deep,small_compact,compact,round,imported_watertight_mesh_solid
rbc_pilot_022_deep_medium_balanced_round,True,m,triangulated_depth_grid,piecewise-linear continuous depth surface from RBC-style depth grid; not stepped_layers,z=0,bottom surface z=-depth,"{""angle_rad"":0.0,""center_x_m"":0.0,""center_y_m"":0.0,""comsol_coordinates"":""x/y on steel surface plane; top cap z=0; bottom surface z=-depth"",""mesh_units"":""m"",""steel_surface_z_m"":0.0}",0.0,-0.01,0.0,True,True,True,True,True,0,0,3.789345712968755e-07,3.789345712968755e-07,True,"[-0.009625,-0.00525,-0.005]","[0.009625,0.00525,0.0]",0.005,0.005,0.0,5.1534058583629685e-05,0.0001607799025121861,614,1224,528,528,168,1.0,-0.7405093781457829,False,C:\Users\19166\Desktop\PINN_project\data\comsol_mfl\generated\temp_true_3d_rbc_pilot_meshes_v1\rbc_pilot_022_deep_medium_balanced_round.stl,ascii_stl,False,True,active_cells=264; temp STL is generated artifact and must not be committed,comsol_true_3d_rbc_imported_watertight_pilot_v1,val,deep,medium_balanced,balanced,round,imported_watertight_mesh_solid
rbc_pilot_023_deep_large_wide_round,True,m,triangulated_depth_grid,piecewise-linear continuous depth surface from RBC-style depth grid; not stepped_layers,z=0,bottom surface z=-depth,"{""angle_rad"":0.0,""center_x_m"":0.0,""center_y_m"":0.0,""comsol_coordinates"":""x/y on steel surface plane; top cap z=0; bottom surface z=-depth"",""mesh_units"":""m"",""steel_surface_z_m"":0.0}",0.0,-0.01,0.0,True,True,True,True,True,0,0,9.473364199218755e-07,9.473364199218755e-07,True,"[-0.013125,-0.00875,-0.0055]","[0.013125,0.00875,0.0]",0.0055,0.0055,0.0,5.6687461001397966e-05,0.0003671541057367832,614,1224,528,528,168,1.0,-0.8370527593005745,False,C:\Users\19166\Desktop\PINN_project\data\comsol_mfl\generated\temp_true_3d_rbc_pilot_meshes_v1\rbc_pilot_023_deep_large_wide_round.stl,ascii_stl,False,True,active_cells=264; temp STL is generated artifact and must not be committed,comsol_true_3d_rbc_imported_watertight_pilot_v1,train,deep,large_wide,wide,round,imported_watertight_mesh_solid
rbc_pilot_024_deep_elongated_round,True,m,triangulated_depth_grid,piecewise-linear continuous depth surface from RBC-style depth grid; not stepped_layers,z=0,bottom surface z=-depth,"{""angle_rad"":0.0,""center_x_m"":0.0,""center_y_m"":0.0,""comsol_coordinates"":""x/y on steel surface plane; top cap z=0; bottom surface z=-depth"",""mesh_units"":""m"",""steel_surface_z_m"":0.0}",0.0,-0.01,0.0,True,True,True,True,True,0,0,5.16728949609375e-07,5.16728949609375e-07,True,"[-0.013125,-0.004375,-0.006]","[0.013125,0.004375,0.0]",0.006,0.006,0.0,6.184083678590636e-05,0.0001839770028746408,614,1224,528,528,168,1.0,-0.6570695616056076,False,C:\Users\19166\Desktop\PINN_project\data\comsol_mfl\generated\temp_true_3d_rbc_pilot_meshes_v1\rbc_pilot_024_deep_elongated_round.stl,ascii_stl,False,True,active_cells=264; temp STL is generated artifact and must not be committed,comsol_true_3d_rbc_imported_watertight_pilot_v1,train,deep,elongated,narrow,round,imported_watertight_mesh_solid
rbc_pilot_025_shallow_small_compact_boxy,True,m,triangulated_depth_grid,piecewise-linear continuous depth surface from RBC-style depth grid; not stepped_layers,z=0,bottom surface z=-depth,"{""angle_rad"":0.0,""center_x_m"":0.0,""center_y_m"":0.0,""comsol_coordinates"":""x/y on steel surface plane; top cap z=0; bottom surface z=-depth"",""mesh_units"":""m"",""steel_surface_z_m"":0.0}",0.0,-0.01,0.0,True,True,True,True,True,0,0,2.145990796874999e-08,2.145990796874999e-08,True,"[-0.0046875,-0.002625,-0.001]","[0.0046875,0.002625,0.0]",0.001,0.001,0.0,0.0,4.079490063742036e-05,682,1360,592,592,176,1.0,-0.9341294561193845,False,C:\Users\19166\Desktop\PINN_project\data\comsol_mfl\generated\temp_true_3d_rbc_pilot_meshes_v1\rbc_pilot_025_shallow_small_compact_boxy.stl,ascii_stl,False,True,active_cells=296; temp STL is generated artifact and must not be committed,comsol_true_3d_rbc_imported_watertight_pilot_v1,train,shallow,small_compact,compact,boxy,imported_watertight_mesh_solid
