split,sample_index,hard_case_type,component_slot,presence_true,presence_pred,presence_correct,type_true,type_pred,type_correct,true_center_x_bin,pred_center_x_bin,true_center_y_bin,pred_center_y_bin,x_bin_correct,y_bin_correct,both_bins_correct,center_offset_error,center_coord_error,center_grid_error,local_vertex_grid_mae,local_vertex_grid_max_error,decoded_vertex_mae,pred_area,target_area,area_diff,polygon_iou,zero_iou,is_true_rotated,is_true_multi_component,signed_area_flip,pred_signed_area,true_signed_area,true_center_x,true_center_y,pred_center_x,pred_center_y,true_bin_center_x,true_bin_center_y,pred_bin_center_x,pred_bin_center_y
train,3,x_bin_wrong_like,1,False,False,True,-1,0,True,0,16,0,7,False,False,False,0.19070717692375183,0.012908422101204953,33.968978953674,0.0,0.0,0.0,210,210,0,1.0,False,False,False,False,-9.359375484661067e-06,0.0,0.0,0.0,0.012645916896872222,0.0025900090695358813,-0.03839195892214775,-0.00919191911816597,0.01306532695889473,0.002121211960911751
train,3,x_bin_wrong_like,2,False,False,True,-1,1,True,0,6,0,6,False,False,False,0.0569743886590004,0.018746281992505314,46.672065635559726,0.0,0.0,0.0,210,210,0,1.0,False,False,False,False,-4.910501955516098e-06,0.0,0.0,0.0,-0.018740752479061484,0.00045528569171437994,-0.03839195892214775,-0.00919191911816597,-0.01909547671675682,0.0005050506442785263
train,4,x_bin_wrong_like,0,True,True,True,1,1,True,13,13,6,6,True,True,True,0.0017881966196000576,5.229981379187598e-06,0.02478203971092388,0.011363029479980469,0.020689964294433594,6.173065230541397e-06,216,217,-1,0.9953917050691244,False,True,False,False,-1.688267065485429e-05,-1.6924444668907116e-05,0.0032553880591876805,0.0005200000068725785,0.0032536385115236044,0.0005249286768957973,0.0034170858561992645,0.0005050506442785263,0.0034170858561992645,0.0005050506442785263
train,4,x_bin_wrong_like,1,False,False,True,-1,0,True,0,16,0,7,False,False,False,0.25260263681411743,0.013830839952420786,36.19383743839384,0.0,0.0,0.0,216,217,-1,0.9953917050691244,False,True,False,False,-7.689260472290614e-06,0.0,0.0,0.0,0.013579163933172822,0.0026264882762916386,-0.03839195892214775,-0.00919191911816597,0.01306532695889473,0.002121211960911751
train,4,x_bin_wrong_like,2,False,False,True,-1,1,True,0,6,0,6,False,False,False,0.1349426805973053,0.019711357273314096,49.104746481183504,0.0,0.0,0.0,216,217,-1,0.9953917050691244,False,True,False,False,-4.342968213790074e-06,0.0,0.0,0.0,-0.019701467361301184,0.00062433113635052,-0.03839195892214775,-0.00919191911816597,-0.01909547671675682,0.0005050506442785263
train,5,x_bin_wrong_like,0,True,True,True,0,0,True,20,20,6,6,True,True,True,0.001707267016172409,4.966759487883774e-06,0.02355575322817512,0.0013931691646575928,0.0025577545166015625,3.165776433888823e-06,224,224,0,1.0,False,False,False,False,-1.8860284882203974e-05,-1.886103594198437e-05,0.025607147254049778,0.0010399999882793054,0.02560550207272172,0.0010446863598190248,0.025929652154445648,0.0005050506442785263,0.025929652154445648,0.0005050506442785263
train,5,x_bin_wrong_like,1,False,False,True,-1,0,True,0,16,0,8,False,False,False,0.06969305127859116,0.01360649123448254,37.72940011380131,0.0,0.0,0.0,224,224,0,1.0,False,False,False,False,-7.821852956909345e-06,0.0,0.0,0.0,0.013036894262768328,0.0038956375210545957,-0.03839195892214775,-0.00919191911816597,0.01306532695889473,0.0037373732775449753
train,5,x_bin_wrong_like,2,False,False,True,-1,1,True,0,6,0,6,False,False,False,0.23038306832313538,0.02037788420517564,50.73237873861581,0.0,0.0,0.0,224,224,0,1.0,False,False,False,False,-4.390285618055442e-06,0.0,0.0,0.0,-0.020372123457491398,0.00048451059046783485,-0.03839195892214775,-0.00919191911816597,-0.01909547671675682,0.0005050506442785263
train,6,x_bin_wrong_like,0,True,True,True,0,0,True,9,9,7,7,True,True,True,0.0018841437995433807,5.322951661791824e-06,0.024444807126155155,0.008898347616195679,0.016490936279296875,5.348942067939788e-06,204,204,0,1.0,False,False,False,False,-1.7082072513098577e-05,-1.7114073963079733e-05,-0.009608933352865279,0.001560000004246831,-0.009611231158487499,0.0015648014523321763,-0.009447235614061356,0.002121211960911751,-0.009447235614061356,0.002121211960911751
train,6,x_bin_wrong_like,1,False,False,True,-1,0,True,0,16,0,8,False,False,False,0.4132556915283203,0.012848596678726723,37.51369552851637,0.0,0.0,0.0,204,204,0,1.0,False,False,False,False,-8.738984765630474e-06,0.0,0.0,0.0,0.012000945513136685,0.004589525400660932,-0.03839195892214775,-0.00919191911816597,0.01306532695889473,0.0037373732775449753
train,6,x_bin_wrong_like,2,False,False,True,-1,1,True,0,6,0,6,False,False,False,0.22992263734340668,0.019153967765077256,47.93321020178465,0.0,0.0,0.0,204,204,0,1.0,False,False,False,False,-4.618250438004091e-06,0.0,0.0,0.0,-0.019114732509478927,0.001225349842570722,-0.03839195892214775,-0.00919191911816597,-0.01909547671675682,0.0005050506442785263
train,7,x_bin_wrong_like,0,True,True,True,0,0,True,16,16,5,5,True,True,True,0.0019874311983585358,5.762609269327592e-06,0.02589374422950625,0.013470113277435303,0.025491714477539062,7.087895937729627e-06,245,245,0,1.0,False,False,False,False,-1.9051728052830294e-05,-1.9100445321357918e-05,0.012742825085297227,-0.0015600000333506614,0.012740029022097588,-0.001554961214424111,0.01306532695889473,-0.0011111116036772728,0.01306532695889473,-0.0011111116036772728
train,7,x_bin_wrong_like,1,False,False,True,-1,0,True,0,16,0,6,False,False,False,0.4265342354774475,0.011839029156016508,29.957323506159103,0.0,0.0,0.0,245,245,0,1.0,False,False,False,False,-9.626304769781995e-06,0.0,0.0,0.0,0.011769268778152764,0.0012833252840209752,-0.03839195892214775,-0.00919191911816597,0.01306532695889473,0.0005050506442785263
train,7,x_bin_wrong_like,2,False,False,True,-1,1,True,0,6,0,6,False,False,False,0.3491782248020172,0.02022336826055546,50.50065841456482,0.0,0.0,0.0,245,245,0,1.0,False,False,False,False,-4.212781651559362e-06,0.0,0.0,0.0,-0.020196810830384493,0.001036077257595025,-0.03839195892214775,-0.00919191911816597,-0.01909547671675682,0.0005050506442785263
train,8,x_bin_wrong_like,0,True,True,True,1,1,True,5,5,5,5,True,True,True,0.0015295911580324173,4.557990439300321e-06,0.022009166496954845,0.002065002918243408,0.0044078826904296875,2.879867679439485e-06,230,228,2,0.991304347826087,False,True,False,False,-1.8078794570022068e-05,-1.8085926980161238e-05,-0.022473255172371864,-0.0010400000028312206,-0.022474415134638548,-0.001035592082189396,-0.022311557084321976,-0.0011111116036772728,-0.022311557084321976,-0.0011111116036772728
train,8,x_bin_wrong_like,1,False,False,True,-1,0,True,0,16,0,6,False,False,False,0.19155487418174744,0.01244161857115209,31.150534418539195,0.0,0.0,0.0,230,228,2,0.991304347826087,False,True,False,False,-7.580733261908886e-06,0.0,0.0,0.0,0.012414062046445906,0.0008276087100966834,-0.03839195892214775,-0.00919191911816597,0.01306532695889473,0.0005050506442785263
train,8,x_bin_wrong_like,2,False,False,True,-1,1,True,0,6,0,6,False,False,False,0.16934502124786377,0.019559269488479757,48.769217995743546,0.0,0.0,0.0,230,228,2,0.991304347826087,False,True,False,False,-4.2652566001930665e-06,0.0,0.0,0.0,-0.01954355277121067,0.0007839438767405227,-0.03839195892214775,-0.00919191911816597,-0.01909547671675682,0.0005050506442785263
train,9,x_bin_wrong_like,0,True,True,True,0,0,True,12,12,5,5,True,True,True,0.0017869845032691956,5.224257526611064e-06,0.025225526339799832,0.0026298165321350098,0.0070037841796875,3.5335851862328127e-06,224,224,0,1.0,False,False,False,False,-1.6429881187368504e-05,-1.6438518367926414e-05,-0.00012149638496339321,-0.0005200000050535891,-0.00012282677926123142,-0.0005149479839019477,0.0002010054886341095,-0.0011111116036772728,0.0002010054886341095,-0.0011111116036772728
train,9,x_bin_wrong_like,1,False,False,True,-1,0,True,0,16,0,6,False,False,False,0.2659462094306946,0.013224921029365677,33.31947744414812,0.0,0.0,0.0,224,224,0,1.0,False,False,False,False,-8.068594101694318e-06,0.0,0.0,0.0,0.013167044380679727,0.001235912015545182,-0.03839195892214775,-0.00919191911816597,0.01306532695889473,0.0005050506442785263
train,9,x_bin_wrong_like,2,False,False,True,-1,1,True,0,6,0,6,False,False,False,0.25370606780052185,0.020092638165341476,50.100869996030276,0.0,0.0,0.0,224,224,0,1.0,False,False,False,False,-4.143215682172227e-06,0.0,0.0,0.0,-0.020076254848390818,0.0008112334471661597,-0.03839195892214775,-0.00919191911816597,-0.01909547671675682,0.0005050506442785263
train,10,both_bins_wrong_like,0,True,True,True,1,1,True,10,10,4,4,True,True,True,0.0015245825052261353,4.3731653746520086e-06,0.018856152814298897,0.005130887031555176,0.010296821594238281,3.465422196313739e-06,84,84,0,1.0,False,True,False,False,-6.8145131993978605e-06,-6.826666280141525e-06,-0.005782244494184852,-0.0030189899262040854,-0.00578472891356796,-0.0030153910047374666,-0.0062311552464962006,-0.0027272729203104973,-0.0062311552464962006,-0.0027272729203104973
train,10,both_bins_wrong_like,1,False,False,True,-1,0,True,0,16,0,6,False,False,False,0.25107550621032715,0.012246397631153186,30.703682168389456,0.0,0.0,0.0,84,84,0,1.0,False,True,False,False,-3.943962089518661e-06,0.0,0.0,0.0,0.012213523499667645,0.0008967154863057658,-0.03839195892214775,-0.00919191911816597,0.01306532695889473,0.0005050506442785263
train,10,both_bins_wrong_like,2,False,False,True,-1,1,True,0,6,0,6,False,False,False,0.15188032388687134,0.019365329497567946,48.302750499277074,0.0,0.0,0.0,84,84,0,1.0,False,True,False,False,-2.0597961212773025e-06,0.0,0.0,0.0,-0.019347437657415867,0.0008322515495819971,-0.03839195892214775,-0.00919191911816597,-0.01909547671675682,0.0005050506442785263
train,11,both_bins_wrong_like,0,True,True,True,1,1,True,15,15,5,5,True,True,True,0.0011970102787017822,3.4014000112306232e-06,0.01582824329270974,0.005531817674636841,0.009133338928222656,3.300649950688239e-06,184,184,0,1.0,False,True,True,False,-8.944148134759695e-06,-8.96000002537959e-06,0.008370742609258741,-0.0005414141469373135,0.008369401330128312,-0.0005382883682614192,0.009849246591329575,-0.0011111116036772728,0.009849246591329575,-0.0011111116036772728
train,11,both_bins_wrong_like,1,True,True,True,0,0,True,17,17,6,6,True,True,True,0.0012119635939598083,3.6835669680212463e-06,0.014633439038010967,0.002502843737602234,0.004208564758300781,2.603934262879193e-06,184,184,0,1.0,False,True,True,False,-4.688349633147121e-06,-4.693333654999738e-06,0.014770742505788803,0.0008585858449805528,0.014768200693652034,0.0008559197885915637,0.016281407326459885,0.0005050506442785263,0.016281407326459885,0.0005050506442785263
train,11,both_bins_wrong_like,2,False,False,True,-1,1,True,0,6,0,6,False,False,False,0.08284436166286469,0.018597695157010923,46.31343534680999,0.0,0.0,0.0,184,184,0,1.0,False,True,True,False,-1.0340444976301207e-05,0.0,0.0,0.0,-0.01859067240729928,0.0005110426573082805,-0.03839195892214775,-0.00919191911816597,-0.01909547671675682,0.0005050506442785263
train,12,both_bins_wrong_like,0,True,True,True,1,1,True,12,12,7,7,True,True,True,0.0015168935060501099,4.52624598707512e-06,0.01863200231199757,0.004342555999755859,0.009368896484375,3.33710340783e-06,88,88,0,1.0,False,True,False,False,-7.10478988886061e-06,-7.111110590535529e-06,-0.0012774986098520458,0.0026909091393463314,-0.0012804061407223344,0.0026943780248984694,0.0002010054886341095,0.002121211960911751,0.0002010054886341095,0.002121211960911751
train,12,both_bins_wrong_like,1,False,False,True,-1,0,True,0,16,0,8,False,False,False,0.21749785542488098,0.014186153503531172,39.51307412108857,0.0,0.0,0.0,88,88,0,1.0,False,True,False,False,-4.383579273993738e-06,0.0,0.0,0.0,0.013564336346462369,0.004154001770075411,-0.03839195892214775,-0.00919191911816597,0.01306532695889473,0.0037373732775449753
train,12,both_bins_wrong_like,2,False,False,True,-1,1,True,0,6,0,6,False,False,False,0.2923620343208313,0.019821355609440997,49.524948286944635,0.0,0.0,0.0,88,88,0,1.0,False,True,False,False,-2.630857966656264e-06,0.0,0.0,0.0,-0.019791478291153908,0.001087899465346709,-0.03839195892214775,-0.00919191911816597,-0.01909547671675682,0.0005050506442785263
train,13,both_bins_wrong_like,0,True,True,True,1,1,True,9,9,4,4,True,True,True,0.001056283712387085,3.1025164684454813e-06,0.015037647904955138,0.003910750150680542,0.006463050842285156,2.7417700039222836e-06,163,160,3,0.9815950920245399,False,True,True,False,-8.00129484939099e-06,-8.011851280196252e-06,-0.010925739770755172,-0.002157575770979747,-0.010926468297839165,-0.00215456000296399,-0.009447235614061356,-0.0027272729203104973,-0.009447235614061356,-0.0027272729203104973
train,13,both_bins_wrong_like,1,True,True,True,0,0,True,11,11,5,5,True,True,True,0.0011177211999893188,3.224027781508484e-06,0.014734798034672624,0.002024620771408081,0.0038137435913085938,2.1603555069305003e-06,163,160,3,0.9815950920245399,False,True,True,False,-4.689776069587085e-06,-4.693333484257262e-06,-0.004525739816017449,-0.0007575757626909763,-0.004527172131929547,-0.0007604641577927396,-0.0030150748789310455,-0.0011111116036772728,-0.0030150748789310455,-0.0011111116036772728
train,13,both_bins_wrong_like,2,False,False,True,-1,1,True,0,6,0,6,False,False,False,0.20671789348125458,0.01816470395026978,45.28099111409864,0.0,0.0,0.0,163,160,3,0.9815950920245399,False,True,True,False,-1.0447276582706028e-05,0.0,0.0,0.0,-0.018151607364416122,0.0006896518607391044,-0.03839195892214775,-0.00919191911816597,-0.01909547671675682,0.0005050506442785263
train,14,both_bins_wrong_like,0,True,True,True,1,1,True,14,14,6,6,True,True,True,0.0009834617376327515,2.893620513202554e-06,0.013905915159872174,0.00889056921005249,0.020143508911132812,4.671081114793196e-06,120,120,0,1.0,False,True,False,False,-8.944007147346301e-06,-8.960000059734202e-06,0.005154662205313798,0.0010747474880190566,0.005155464401468635,0.001077527689631097,0.0066331662237644196,0.0005050506442785263,0.0066331662237644196,0.0005050506442785263
train,14,both_bins_wrong_like,1,False,False,True,-1,0,True,0,16,0,6,False,False,False,0.36337488889694214,0.0135691029211693,34.30675043967969,0.0,0.0,0.0,120,120,0,1.0,False,True,False,False,-5.209889071242134e-06,0.0,0.0,0.0,0.013493083184584975,0.0014343152579385787,-0.03839195892214775,-0.00919191911816597,0.01306532695889473,0.0005050506442785263
train,14,both_bins_wrong_like,2,False,False,True,-1,1,True,0,6,0,6,False,False,False,0.3563082814216614,0.020236167713689402,50.5424339244823,0.0,0.0,0.0,120,120,0,1.0,False,True,False,False,-2.6474529720813293e-06,0.0,0.0,0.0,-0.020208253525197506,0.0010625315044308081,-0.03839195892214775,-0.00919191911816597,-0.01909547671675682,0.0005050506442785263
train,15,bins_correct_center_or_offset_bad,0,True,True,True,1,1,True,18,18,5,5,True,True,True,0.001356571912765503,4.026155583831098e-06,0.016929067863759733,0.009460002183914185,0.016356468200683594,4.680354322772473e-06,76,76,0,1.0,False,True,False,False,-6.340803317656288e-06,-6.362073763400381e-06,0.020710664335638285,-0.0010000000038417056,0.020708207041025162,-0.0009968107042368501,0.01949748769402504,-0.0011111116036772728,0.01949748769402504,-0.0011111116036772728
train,15,bins_correct_center_or_offset_bad,1,False,False,True,-1,0,True,0,17,0,6,False,False,False,0.3678473234176636,0.015467656011562931,38.85685919580034,0.0,0.0,0.0,76,76,0,1.0,False,True,False,False,-3.3764939421374388e-06,0.0,0.0,0.0,0.015415556263178587,0.0012684666289715096,-0.03839195892214775,-0.00919191911816597,0.016281407326459885,0.0005050506442785263
train,15,bins_correct_center_or_offset_bad,2,False,False,True,-1,1,True,0,6,0,6,False,False,False,0.10129440575838089,0.018456014757732567,45.95724137421856,0.0,0.0,0.0,76,76,0,1.0,False,True,False,False,-7.385048287145656e-06,0.0,0.0,0.0,-0.018449503928422928,0.0004901892825728282,-0.03839195892214775,-0.00919191911816597,-0.01909547671675682,0.0005050506442785263
train,16,bins_correct_center_or_offset_bad,0,True,True,True,1,1,True,7,7,5,5,True,True,True,0.001287713646888733,3.7105782935100007e-06,0.017812651510253397,0.0024033337831497192,0.005490303039550781,2.6516468096815515e-06,63,63,0,1.0,False,True,False,False,-5.071789201096746e-06,-5.070221960752142e-06,-0.01466621970757842,-0.00036666666073870147,-0.014667266514152288,-0.00036310680297901854,-0.015879396349191666,-0.0011111116036772728,-0.015879396349191666,-0.0011111116036772728
train,16,bins_correct_center_or_offset_bad,1,False,False,True,-1,0,True,0,16,0,6,False,False,False,0.24750033020973206,0.012020012505854829,30.08879960975188,0.0,0.0,0.0,63,63,0,1.0,False,True,False,False,-3.727164105037014e-06,0.0,0.0,0.0,0.01199423149228096,0.0007868364191381261,-0.03839195892214775,-0.00919191911816597,0.01306532695889473,0.0005050506442785263
train,16,bins_correct_center_or_offset_bad,2,False,False,True,-1,1,True,0,6,0,6,False,False,False,0.11748676002025604,0.018323684009591522,45.62796870183154,0.0,0.0,0.0,63,63,0,1.0,False,True,False,False,-1.938102065304119e-06,0.0,0.0,0.0,-0.01831718673929572,0.0004879197076661512,-0.03839195892214775,-0.00919191911816597,-0.01909547671675682,0.0005050506442785263
train,17,bins_correct_center_or_offset_bad,0,True,True,True,0,0,True,14,14,6,6,True,True,True,0.0016180500388145447,5.068459414459528e-06,0.019148467815462516,0.008482247591018677,0.017340660095214844,4.611776603269391e-06,63,63,0,1.0,False,False,False,False,-5.907166845437852e-06,-5.923555859821126e-06,0.007846342981792986,0.00026666666599339806,0.007842555060051382,0.00027003429568139836,0.0066331662237644196,0.0005050506442785263,0.0066331662237644196,0.0005050506442785263
train,17,bins_correct_center_or_offset_bad,1,False,False,True,-1,0,True,0,16,0,8,False,False,False,0.13070975244045258,0.013682329528989906,38.369435048081705,0.0,0.0,0.0,63,63,0,1.0,False,False,False,False,-3.950265816793017e-06,0.0,0.0,0.0,0.0130410878919065,0.004139585478696972,-0.03839195892214775,-0.00919191911816597,0.01306532695889473,0.0037373732775449753
train,17,bins_correct_center_or_offset_bad,2,False,False,True,-1,1,True,0,6,0,6,False,False,False,0.10114787518978119,0.018555969271213918,46.23395811474953,0.0,0.0,0.0,63,63,0,1.0,False,False,False,False,-2.0254601041872888e-06,0.0,0.0,0.0,-0.01854563783854246,0.0006191225693328306,-0.03839195892214775,-0.00919191911816597,-0.01909547671675682,0.0005050506442785263
train,18,bins_correct_center_or_offset_bad,0,True,True,True,1,1,True,3,3,3,3,True,True,True,0.0017835944890975952,5.3448561429432565e-06,0.021616077310064645,0.01705072820186615,0.030385971069335938,7.737311534583569e-06,89,92,-3,0.967391304347826,False,True,False,False,-6.798680582235234e-06,-6.836147265218764e-06,-0.027530541643500328,-0.004799999995157123,-0.02753410628065467,-0.004796017426997423,-0.028743717819452286,-0.004343434236943722,-0.028743717819452286,-0.004343434236943722
train,18,bins_correct_center_or_offset_bad,1,False,False,True,-1,0,True,0,17,0,6,False,False,False,0.2108069360256195,0.01567002320296896,39.168917662017726,0.0,0.0,0.0,89,92,-3,0.967391304347826,False,True,False,False,-3.053736319686524e-06,0.0,0.0,0.0,0.015644169645383954,0.0008997684635687619,-0.03839195892214775,-0.00919191911816597,0.016281407326459885,0.0005050506442785263
train,18,bins_correct_center_or_offset_bad,2,False,False,True,-1,1,True,0,6,0,6,False,False,False,0.3744405508041382,0.017675528739885874,44.1749262264743,0.0,0.0,0.0,89,92,-3,0.967391304347826,False,True,False,False,-7.548896628164364e-06,0.0,0.0,0.0,-0.01764731900766492,0.0009982224582927302,-0.03839195892214775,-0.00919191911816597,-0.01909547671675682,0.0005050506442785263
train,19,bins_correct_center_or_offset_bad,0,True,True,True,1,1,True,10,10,3,3,True,True,True,0.0017074905335903168,5.148921548481298e-06,0.02027808735127689,0.003259509801864624,0.007925033569335938,3.6406891013029963e-06,94,92,2,0.9787234042553191,False,True,False,False,-7.800657673348696e-06,-7.807998325463104e-06,-0.005017978830437642,-0.004166666651144624,-0.005021586664952338,-0.004162993107456714,-0.0062311552464962006,-0.004343434236943722,-0.0062311552464962006,-0.004343434236943722
train,19,bins_correct_center_or_offset_bad,1,False,False,True,-1,0,True,0,16,0,6,False,False,False,0.2544999420642853,0.012350451995649003,30.989344813772988,0.0,0.0,0.0,94,92,2,0.9787234042553191,False,True,False,False,-4.914508505095684e-06,0.0,0.0,0.0,0.012313895160332322,0.0009495527774561197,-0.03839195892214775,-0.00919191911816597,0.01306532695889473,0.0005050506442785263
train,19,bins_correct_center_or_offset_bad,2,False,False,True,-1,1,True,0,6,0,6,False,False,False,0.22736388444900513,0.019760532628214984,49.29153559957847,0.0,0.0,0.0,94,92,2,0.9787234042553191,False,True,False,False,-2.373254423619392e-06,0.0,0.0,0.0,-0.019741862080991268,0.0008587964402977377,-0.03839195892214775,-0.00919191911816597,-0.01909547671675682,0.0005050506442785263
train,20,bins_correct_center_or_offset_bad,0,True,True,True,0,0,True,17,17,4,4,True,True,True,0.0020743459463119507,6.283363050501357e-06,0.02506237639136862,0.006831809878349304,0.013683319091796875,4.7030625864863396e-06,57,57,0,1.0,False,False,False,False,-4.7855236576781895e-06,-4.797628432454907e-06,0.01749458396807313,-0.003533333307132125,0.017490280093625188,-0.0035287553910166025,0.016281407326459885,-0.0027272729203104973,0.016281407326459885,-0.0027272729203104973
train,20,bins_correct_center_or_offset_bad,1,False,False,True,-1,0,True,0,16,0,7,False,False,False,0.36575424671173096,0.012242901019368006,32.69713548859004,0.0,0.0,0.0,57,57,0,1.0,False,False,False,False,-3.320842666781204e-06,0.0,0.0,0.0,0.011922869831323624,0.0027809711173176765,-0.03839195892214775,-0.00919191911816597,0.01306532695889473,0.002121211960911751
train,20,bins_correct_center_or_offset_bad,2,False,False,True,-1,1,True,0,6,0,6,False,False,False,0.06757546216249466,0.019423629608657,48.36930376960136,0.0,0.0,0.0,57,57,0,1.0,False,False,False,False,-1.4077688073455127e-06,0.0,0.0,0.0,-0.019416422583162785,0.0005290758417686448,-0.03839195892214775,-0.00919191911816597,-0.01909547671675682,0.0005050506442785263
train,21,bins_correct_center_or_offset_bad,0,True,True,True,1,1,True,6,6,4,4,True,True,True,0.0013795755803585052,4.129646058842126e-06,0.017021036132009313,0.01220560073852539,0.021101951599121094,5.64818037673831e-06,63,63,0,1.0,False,True,False,False,-5.596256529164737e-06,-5.621334644739795e-06,-0.017882300540804863,-0.002899999963119626,-0.017884945729747415,-0.0028968286933377385,-0.01909547671675682,-0.0027272729203104973,-0.01909547671675682,-0.0027272729203104973
train,21,bins_correct_center_or_offset_bad,1,False,False,True,-1,0,True,0,11,0,5,False,False,False,0.22393037378787994,0.004499774506537958,12.271269382786345,0.0,0.0,0.0,63,63,0,1.0,False,True,False,False,-2.627760376096953e-06,0.0,0.0,0.0,-0.00434358895290643,-0.0011752470454666764,-0.03839195892214775,-0.00919191911816597,-0.0030150748789310455,-0.0011111116036772728
train,21,bins_correct_center_or_offset_bad,2,False,False,True,-1,1,True,0,6,0,6,False,False,False,0.4535900354385376,0.01734169083183831,43.38014483111534,0.0,0.0,0.0,63,63,0,1.0,False,True,False,False,-6.670185493723316e-06,0.0,0.0,0.0,-0.017308604903519154,0.001070718077244237,-0.03839195892214775,-0.00919191911816597,-0.01909547671675682,0.0005050506442785263
