run_id,seed,split,sample_index,component_slot,type_true,type_pred,type_correct,x_bin_true,x_bin_pred,x_bin_correct,y_bin_true,y_bin_pred,y_bin_correct,both_bins_correct,center_x_grid_error,center_y_grid_error,center_l2_grid_error,center_offset_error_l1,sample_mask_iou,oracle_gap
center_bin_offset_plus_grid_seed1,1,train,5,1,rectangular_notch,rectangular_notch,1,12,12,1,2,2,1,1,0.7202327463350593,0.5771916954336694,0.9229764147425089,0.08108902761054554,0.642962962962963,-0.000951128643436383
center_bin_offset_plus_grid_seed1,1,train,5,2,rectangular_notch,rectangular_notch,1,18,18,1,9,9,1,1,0.6512052525104266,0.13211933259932696,0.664472572002532,0.04895778656935962,0.642962962962963,-0.000951128643436383
center_bin_offset_plus_grid_seed1,1,train,6,0,rectangular_notch,rectangular_notch,1,9,9,1,4,4,1,1,0.009023410004155562,0.030289160299058863,0.031604669903752804,0.0024570356439508993,0.8831050228310502,-0.02181762482561045
center_bin_offset_plus_grid_seed1,1,train,6,1,rectangular_notch,rectangular_notch,1,12,12,1,9,9,1,1,0.6352586340764139,0.10529346999436923,0.6439256533110684,0.04628450650442396,0.8831050228310502,-0.02181762482561045
center_bin_offset_plus_grid_seed1,1,train,6,2,rectangular_notch,rectangular_notch,1,15,15,1,4,4,1,1,0.4062712166928772,0.12323577232440798,0.42455077092557975,0.033094186813580326,0.8831050228310502,-0.02181762482561045
center_bin_offset_plus_grid_seed1,1,train,7,0,rectangular_notch,rectangular_notch,1,7,7,1,3,3,1,1,0.12694397293651044,0.21244478886823628,0.2474824449979735,0.021211797612796707,0.7153979238754326,0.09085207612456747
center_bin_offset_plus_grid_seed1,1,train,7,1,rectangular_notch,rectangular_notch,1,12,12,1,9,8,0,0,0.6972424528934703,0.49655045095571393,0.8559844557357488,0.5125432501211098,0.7153979238754326,0.09085207612456747
center_bin_offset_plus_grid_seed1,1,train,7,2,rectangular_notch,rectangular_notch,1,16,16,1,3,3,1,1,0.7201167682956927,0.009095622429898883,0.7201742083190842,0.045575774420349484,0.7153979238754326,0.09085207612456747
center_bin_offset_plus_grid_seed1,1,train,8,0,rectangular_notch,rectangular_notch,1,6,6,1,9,9,1,1,0.22353963494761964,0.2562240987544678,0.34003052388727445,0.02998523335638051,0.6030075187969924,0.00929789261887115
center_bin_offset_plus_grid_seed1,1,train,8,1,rectangular_notch,rectangular_notch,1,12,12,1,2,2,1,1,0.8066562221068883,0.5189391434700595,0.959162184038339,0.08284971034855922,0.6030075187969924,0.00929789261887115
center_bin_offset_plus_grid_seed1,1,train,8,2,rectangular_notch,rectangular_notch,1,18,18,1,9,9,1,1,0.7661118343348466,0.13463872320142514,0.7778527678765522,0.05629690984601699,0.6030075187969924,0.00929789261887115
center_bin_offset_plus_grid_seed1,1,train,9,0,rectangular_notch,rectangular_notch,1,8,8,1,4,4,1,1,0.005149946197493662,0.1498080823527593,0.14989657595838604,0.009684876784390797,0.7712532865907099,-0.023214925649123197
center_bin_offset_plus_grid_seed1,1,train,9,1,rectangular_notch,rectangular_notch,1,12,12,1,9,9,1,1,0.46637448273178894,0.2683854023378805,0.5380853857255461,0.04592249281685434,0.7712532865907099,-0.023214925649123197
center_bin_offset_plus_grid_seed1,1,train,9,2,rectangular_notch,rectangular_notch,1,15,15,1,4,4,1,1,0.4413501574587112,0.0780584657317057,0.448199827712168,0.03246303894940105,0.7712532865907099,-0.023214925649123197
center_bin_offset_plus_grid_seed1,1,train,10,0,rectangular_notch,rectangular_notch,1,8,8,1,3,3,1,1,0.08993293359725774,0.12194034916029162,0.15151693403294103,0.013242080172346848,0.733392382639504,0.032050768658616
center_bin_offset_plus_grid_seed1,1,train,10,1,rectangular_notch,rectangular_notch,1,12,12,1,9,9,1,1,0.6955516494543893,0.553638966090358,0.8889928019012989,0.07807441347154673,0.733392382639504,0.032050768658616
center_bin_offset_plus_grid_seed1,1,train,10,2,rectangular_notch,rectangular_notch,1,16,16,1,3,3,1,1,0.6415632929629823,0.11536181230906722,0.6518525957735675,0.0473078190795031,0.733392382639504,0.032050768658616
center_bin_offset_plus_grid_seed1,1,train,11,0,rectangular_notch,rectangular_notch,1,6,6,1,9,9,1,1,0.25280374667354855,0.14877543185894412,0.2933323430121524,0.025098698658280794,0.7249097472924187,-0.01411838038594393
center_bin_offset_plus_grid_seed1,1,train,11,1,rectangular_notch,rectangular_notch,1,12,12,1,2,2,1,1,0.8961830153790231,0.6209387349919692,1.0902792805823953,0.09482010939818702,0.7249097472924187,-0.01411838038594393
center_bin_offset_plus_grid_seed1,1,train,11,2,rectangular_notch,rectangular_notch,1,18,18,1,9,9,1,1,0.76913276543765,0.11916740598158701,0.7783097593620084,0.05551876071370231,0.7249097472924187,-0.01411838038594393
center_bin_offset_plus_grid_seed1,1,train,12,0,rectangular_notch,rectangular_notch,1,8,8,1,4,4,1,1,0.35260798964890816,0.05571933122096951,0.35698324643595897,0.025520457554367354,0.8362790697674418,0.007960561568963742
center_bin_offset_plus_grid_seed1,1,train,12,1,rectangular_notch,rectangular_notch,1,12,12,1,8,8,1,1,0.43559947107977914,0.7391956567211969,0.8579959895713178,0.073424695487561,0.8362790697674418,0.007960561568963742
center_bin_offset_plus_grid_seed1,1,train,12,2,rectangular_notch,rectangular_notch,1,15,15,1,4,4,1,1,0.41205129575844024,0.02885197819438528,0.41306017356063135,0.027556454622051578,0.8362790697674418,0.007960561568963742
center_bin_offset_plus_grid_seed1,1,train,13,0,rectangular_notch,rectangular_notch,1,8,8,1,3,3,1,1,0.23468742671655327,0.051830756705196726,0.2403427044856383,0.017907386463859365,0.6971894832275612,0.036565029407817806
center_bin_offset_plus_grid_seed1,1,train,13,1,rectangular_notch,rectangular_notch,1,12,12,1,9,9,1,1,0.6526104545978838,0.5310981420300486,0.8414069419241953,0.07398178728924577,0.6971894832275612,0.036565029407817806
center_bin_offset_plus_grid_seed1,1,train,13,2,rectangular_notch,rectangular_notch,1,17,17,1,3,3,1,1,0.4037877518598978,0.08216025491417024,0.4120617138726089,0.03037175042337925,0.6971894832275612,0.036565029407817806
center_bin_offset_plus_grid_seed1,1,train,14,0,rectangular_notch,rectangular_notch,1,6,6,1,9,9,1,1,0.14195132852236916,0.08060666912660008,0.1632409715021041,0.013909874853060583,0.7015475313190862,-0.014635022280763743
center_bin_offset_plus_grid_seed1,1,train,14,1,rectangular_notch,rectangular_notch,1,12,12,1,2,2,1,1,0.48547567487826215,0.46670731268914,0.6734258285928917,0.059511436722962635,0.7015475313190862,-0.014635022280763743
center_bin_offset_plus_grid_seed1,1,train,14,2,rectangular_notch,rectangular_notch,1,17,17,1,9,9,1,1,0.7565440080659988,0.030829688291915246,0.7571719129898722,0.04921085602236963,0.7015475313190862,-0.014635022280763743
center_bin_offset_plus_grid_seed1,1,train,15,0,rectangular_notch,rectangular_notch,1,9,9,1,4,4,1,1,0.2801983097798745,0.04124608914359113,0.2832178184245115,0.020090274932716604,0.8241965973534972,-0.014495104816183768
center_bin_offset_plus_grid_seed1,1,train,15,1,rectangular_notch,rectangular_notch,1,12,12,1,8,8,1,1,0.5291707993864307,0.7204074107946622,0.8938727943343747,0.0780986381363183,0.8241965973534972,-0.014495104816183768
center_bin_offset_plus_grid_seed1,1,train,15,2,rectangular_notch,rectangular_notch,1,15,15,1,4,4,1,1,0.40933384776489096,0.01025735423544096,0.4094623453285079,0.02622445012502074,0.8241965973534972,-0.014495104816183768
center_bin_offset_plus_grid_seed1,1,train,16,0,rectangular_notch,rectangular_notch,1,8,8,1,3,3,1,1,0.0018880819392520622,0.05408045956672265,0.05411340832323588,0.0034980338441234354,0.8354866494401378,0.017531723263274235
center_bin_offset_plus_grid_seed1,1,train,16,1,rectangular_notch,rectangular_notch,1,12,12,1,9,9,1,1,0.7276249346269745,0.41915698448174415,0.8397205625270457,0.07167386994429492,0.8354866494401378,0.017531723263274235
center_bin_offset_plus_grid_seed1,1,train,16,2,rectangular_notch,rectangular_notch,1,16,16,1,3,3,1,1,0.6965493356969059,0.015213154596384346,0.6967154491846541,0.04448515564333064,0.8354866494401378,0.017531723263274235
center_bin_offset_plus_grid_seed1,1,train,17,0,rectangular_notch,rectangular_notch,1,6,6,1,9,9,1,1,0.24253628758794712,0.11215091467986066,0.26721092503951405,0.022167950141737974,0.6460966542750929,0.03292484313039268
center_bin_offset_plus_grid_seed1,1,train,17,1,rectangular_notch,rectangular_notch,1,12,12,1,2,2,1,1,0.7941465209268653,0.3646961960501119,0.873883294332639,0.07242766981106105,0.6460966542750929,0.03292484313039268
center_bin_offset_plus_grid_seed1,1,train,17,2,rectangular_notch,rectangular_notch,1,18,18,1,9,9,1,1,0.6654759086402336,0.028031389855550003,0.666066020599894,0.043344206155986525,0.6460966542750929,0.03292484313039268
center_bin_offset_plus_grid_seed1,1,train,18,0,rectangular_notch,rectangular_notch,1,9,9,1,4,4,1,1,0.19595973864480268,0.07159979009851344,0.20863065237852887,0.01672247054645726,0.7941176470588235,-0.009692195966705675
center_bin_offset_plus_grid_seed1,1,train,18,1,rectangular_notch,rectangular_notch,1,12,12,1,8,8,1,1,0.5001931577614842,0.6171262262491783,0.7943789865020078,0.0698324615006664,0.7941176470588235,-0.009692195966705675
center_bin_offset_plus_grid_seed1,1,train,18,2,rectangular_notch,rectangular_notch,1,16,16,1,4,4,1,1,0.48048326189778584,0.10934570117322433,0.4927683505756029,0.03686431019193813,0.7941176470588235,-0.009692195966705675
center_bin_offset_plus_grid_seed1,1,train,19,0,rectangular_notch,rectangular_notch,1,7,7,1,3,3,1,1,0.2211465200479296,0.023744046287478053,0.22241754216655488,0.015305660395962983,0.7751937984496124,0.054009741373396425
center_bin_offset_plus_grid_seed1,1,train,19,1,rectangular_notch,rectangular_notch,1,12,11,0,9,9,1,0,0.8298235956260621,0.5187708767601299,0.9786370228191044,0.4805592050708788,0.7751937984496124,0.054009741373396425
center_bin_offset_plus_grid_seed1,1,train,19,2,rectangular_notch,rectangular_notch,1,16,16,1,3,3,1,1,0.7564907247720076,0.010771374458924855,0.7565674055719105,0.047953881201933266,0.7751937984496124,0.054009741373396425
center_bin_offset_plus_grid_seed1,1,train,20,0,rectangular_notch,rectangular_notch,1,6,6,1,9,9,1,1,0.24825845002960675,0.23568634004934894,0.34231609500133076,0.03024654937993473,0.6591422121896162,-0.01713037787008964
center_bin_offset_plus_grid_seed1,1,train,20,1,rectangular_notch,rectangular_notch,1,12,12,1,2,2,1,1,0.761791978149449,0.6800164853412618,1.0211510359925866,0.0901130289681694,0.6591422121896162,-0.01713037787008964
center_bin_offset_plus_grid_seed1,1,train,20,2,rectangular_notch,rectangular_notch,1,18,18,1,9,9,1,1,0.7554412755468773,0.12354925551003045,0.7654775890494613,0.054936908191056746,0.6591422121896162,-0.01713037787008964
center_bin_offset_plus_grid_seed1,1,train,21,0,rectangular_notch,rectangular_notch,1,9,9,1,4,4,1,1,0.20674381401562275,0.18634846617687792,0.2783320956702648,0.024568267512031294,0.8700361010830325,-0.00874870307759279
center_bin_offset_plus_grid_seed1,1,train,21,1,rectangular_notch,rectangular_notch,1,12,12,1,9,9,1,1,0.47373583042147566,0.49410943115002137,0.6845215606367142,0.060490328848218575,0.8700361010830325,-0.00874870307759279
center_bin_offset_plus_grid_seed1,1,train,21,2,rectangular_notch,rectangular_notch,1,15,15,1,4,4,1,1,0.47811099698270104,0.0305507804576482,0.47908608372855477,0.031791361090021814,0.8700361010830325,-0.00874870307759279
center_bin_offset_plus_grid_seed1,1,train,22,0,rectangular_notch,rectangular_notch,1,7,7,1,3,3,1,1,0.1907843091327915,0.21067683590226255,0.28422417525091953,0.025091321564690905,0.7416595380667237,0.06459046193327633
center_bin_offset_plus_grid_seed1,1,train,22,1,rectangular_notch,rectangular_notch,1,12,12,1,9,8,0,0,0.7584328139630496,0.4728778603943704,0.8937750299415773,0.5178471845980424,0.7416595380667237,0.06459046193327633
center_bin_offset_plus_grid_seed1,1,train,22,2,rectangular_notch,rectangular_notch,1,16,16,1,3,3,1,1,0.6369091130661021,0.07295168633651032,0.641073448869932,0.04436629996266329,0.7416595380667237,0.06459046193327633
center_bin_offset_plus_grid_seed1,1,train,23,0,rectangular_notch,rectangular_notch,1,6,6,1,9,9,1,1,0.17618700324416914,0.23740127747657772,0.29563698459372756,0.02584926754504671,0.605833956619297,0.006471454796566634
center_bin_offset_plus_grid_seed1,1,train,23,1,rectangular_notch,rectangular_notch,1,12,12,1,2,2,1,1,0.8421776458793445,0.5769427529039104,1.0208457901893004,0.08869502492395342,0.605833956619297,0.006471454796566634
center_bin_offset_plus_grid_seed1,1,train,23,2,rectangular_notch,rectangular_notch,1,18,18,1,9,9,1,1,0.7296706945748037,0.013728719511525024,0.7297998357499833,0.046462463380395544,0.605833956619297,0.006471454796566634
center_bin_offset_plus_grid_seed1,1,train,24,0,rectangular_notch,rectangular_notch,1,8,8,1,4,4,1,1,0.4021684030555577,0.041534217071552956,0.4043074518284376,0.027731413757944426,0.7586206896551724,-0.010582328713585665
center_bin_offset_plus_grid_seed1,1,train,24,1,rectangular_notch,rectangular_notch,1,12,12,1,9,8,0,0,0.4633049016649068,0.49762920191800303,0.6799163584649788,0.49785473123418145,0.7586206896551724,-0.010582328713585665
center_bin_offset_plus_grid_seed1,1,train,24,2,rectangular_notch,rectangular_notch,1,15,15,1,4,4,1,1,0.25063766493955997,0.027619943174420517,0.25215491339117974,0.017391100507123773,0.7586206896551724,-0.010582328713585665
center_bin_offset_plus_grid_seed1,1,train,25,0,rectangular_notch,rectangular_notch,1,8,8,1,4,4,1,1,0.15194542114314633,0.01012942543542591,0.15228268537827916,0.010129677911160782,0.7649958915365653,4.108463434682186e-06
center_bin_offset_plus_grid_seed1,1,train,25,1,rectangular_notch,rectangular_notch,1,12,12,1,9,8,0,0,0.477090216486403,0.48809101499075475,0.6825305220880221,0.4993124500934779,0.7649958915365653,4.108463434682186e-06
center_bin_offset_plus_grid_seed1,1,train,25,2,rotated_rect,rotated_rect,1,15,15,1,4,4,1,1,0.6568880316478319,0.07674690740362348,0.6613561626825468,0.04585218369071597,0.7649958915365653,4.108463434682186e-06
center_bin_offset_plus_grid_seed1,1,train,26,0,rectangular_notch,rectangular_notch,1,8,8,1,3,3,1,1,0.11103311801775809,0.08002349820040534,0.13686531175201289,0.011941038513635233,0.5791610284167794,-0.0023920030496231703
center_bin_offset_plus_grid_seed1,1,train,26,1,rectangular_notch,rectangular_notch,1,12,12,1,9,9,1,1,0.5520603902982076,0.6675670538298872,0.8662658055673933,0.07622671525800594,0.5791610284167794,-0.0023920030496231703
center_bin_offset_plus_grid_seed1,1,train,26,2,rotated_rect,rotated_rect,1,16,16,1,3,3,1,1,0.6546709832848083,0.04361334819972548,0.6561221079161167,0.04364277071778337,0.5791610284167794,-0.0023920030496231703
center_bin_offset_plus_grid_seed1,1,train,27,0,rectangular_notch,rectangular_notch,1,6,6,1,9,9,1,1,0.28905028657727583,0.15687989421665433,0.3288789585544109,0.027870636299620652,0.7854251012145749,-0.026998134922440076
center_bin_offset_plus_grid_seed1,1,train,27,1,rectangular_notch,rectangular_notch,1,12,12,1,2,2,1,1,0.71587191413825,0.4800902786871108,0.8619508530895655,0.07474763705158506,0.7854251012145749,-0.026998134922440076
center_bin_offset_plus_grid_seed1,1,train,27,2,rotated_rect,rotated_rect,1,18,18,1,9,9,1,1,0.7468835151989054,0.057842257794192234,0.7491199583929155,0.0502953608120686,0.7854251012145749,-0.026998134922440076
center_bin_offset_plus_grid_seed1,1,train,28,0,rectangular_notch,rectangular_notch,1,8,8,1,4,4,1,1,0.38437409952746554,0.10698996723420845,0.39898659310348633,0.030710254172604617,0.707196029776675,0.030293715916516195
center_bin_offset_plus_grid_seed1,1,train,28,1,rectangular_notch,rectangular_notch,1,12,12,1,8,8,1,1,0.44548149503330314,0.918674000583753,1.0209876011811625,0.08525971847606602,0.707196029776675,0.030293715916516195
center_bin_offset_plus_grid_seed1,1,train,28,2,rotated_rect,rotated_rect,1,15,15,1,4,4,1,1,0.34284556352374473,0.12065645111329372,0.3634570946111366,0.028968875914814902,0.707196029776675,0.030293715916516195
center_bin_offset_plus_grid_seed1,1,train,29,0,rectangular_notch,rectangular_notch,1,8,8,1,3,3,1,1,0.08405787126849304,0.16121333825320017,0.18181162271134174,0.015329450595105825,0.5601374570446735,-0.005032656503767496
center_bin_offset_plus_grid_seed1,1,train,29,1,rectangular_notch,rectangular_notch,1,12,12,1,9,9,1,1,0.5709985471483927,0.7024996838159788,0.9052873282042146,0.07959363943527321,0.5601374570446735,-0.005032656503767496
center_bin_offset_plus_grid_seed1,1,train,29,2,rotated_rect,rotated_rect,1,17,17,1,3,3,1,1,0.04700281529507373,0.027118600579766942,0.054264934746738186,0.004632588492177542,0.5601374570446735,-0.005032656503767496
center_bin_offset_plus_grid_seed1,1,train,30,0,rectangular_notch,rectangular_notch,1,6,6,1,9,9,1,1,0.22143610316744677,0.14411928454308104,0.26420506422700096,0.022847211731908013,0.6793048973143759,0.0011731903350264972
center_bin_offset_plus_grid_seed1,1,train,30,1,rectangular_notch,rectangular_notch,1,12,11,0,2,2,1,0,0.7874014061155112,0.5303997199326691,0.9493812918197504,0.4839373946135719,0.6793048973143759,0.0011731903350264972
center_bin_offset_plus_grid_seed1,1,train,30,2,rotated_rect,rotated_rect,1,17,17,1,9,9,1,1,1.0201295134454111,0.13058879704599374,1.0284540136128066,0.07191989440571284,0.6793048973143759,0.0011731903350264972
center_bin_offset_plus_grid_seed1,1,train,31,0,rectangular_notch,rectangular_notch,1,9,9,1,4,4,1,1,0.01816960325098641,0.027897698496975716,0.03329288307921705,0.002879206359247627,0.6870355078447564,0.005845286857230292
center_bin_offset_plus_grid_seed1,1,train,31,1,rectangular_notch,rectangular_notch,1,12,12,1,8,8,1,1,0.371534852757432,0.7137989086389298,0.8047030687077152,0.0678333600872726,0.6870355078447564,0.005845286857230292
center_bin_offset_plus_grid_seed1,1,train,31,2,rotated_rect,rotated_rect,1,15,15,1,4,4,1,1,0.4213341722376832,0.06151416010813773,0.42580098237207403,0.0301780207716138,0.6870355078447564,0.005845286857230292
center_bin_offset_plus_grid_seed1,1,train,32,0,rectangular_notch,rectangular_notch,1,8,8,1,3,3,1,1,0.017289270567654162,0.11028154068324433,0.11162856754537177,0.007973175703181158,0.6583932070542129,-0.02026091133436858
center_bin_offset_plus_grid_seed1,1,train,32,1,rectangular_notch,rectangular_notch,1,12,12,1,9,9,1,1,0.6314368608565858,0.4087244484661024,0.752175633760054,0.06501008183266803,0.6583932070542129,-0.02026091133436858
center_bin_offset_plus_grid_seed1,1,train,32,2,rotated_rect,rotated_rect,1,16,16,1,3,3,1,1,0.6399416274936861,0.006295018970109947,0.6399725883685189,0.04038979040398727,0.6583932070542129,-0.02026091133436858
center_bin_offset_plus_grid_seed1,1,train,33,0,rectangular_notch,rectangular_notch,1,6,6,1,9,9,1,1,0.22999849684533097,0.04667441930639191,0.23468662077055139,0.01729205725948267,0.7462809917355372,0.013160715982032611
center_bin_offset_plus_grid_seed1,1,train,33,1,rectangular_notch,rectangular_notch,1,12,12,1,2,2,1,1,0.734648773190864,0.5612778137164819,0.9245223653980444,0.0809954116817091,0.7462809917355372,0.013160715982032611
center_bin_offset_plus_grid_seed1,1,train,33,2,rotated_rect,rotated_rect,1,18,18,1,9,9,1,1,0.632426366375976,0.055717026197545816,0.6348759689071704,0.043008962035845116,0.7462809917355372,0.013160715982032611
center_bin_offset_plus_grid_seed1,1,train,34,0,rectangular_notch,rectangular_notch,1,9,9,1,4,4,1,1,0.29712849727932733,0.01793423474805582,0.29766924710401244,0.019691420751711444,0.6720751494449189,0.0019486196552509494
center_bin_offset_plus_grid_seed1,1,train,34,1,rectangular_notch,rectangular_notch,1,12,12,1,8,8,1,1,0.48223466060462583,0.7677664220578914,0.9066507302859437,0.07812506766640731,0.6720751494449189,0.0019486196552509494
center_bin_offset_plus_grid_seed1,1,train,34,2,rotated_rect,rotated_rect,1,16,16,1,4,4,1,1,0.30857282216264653,0.09733768164748732,0.3235611392703516,0.025369406488133378,0.6720751494449189,0.0019486196552509494
center_bin_offset_plus_grid_seed1,1,train,35,0,rectangular_notch,rectangular_notch,1,7,7,1,3,3,1,1,0.20654921415930722,0.1490036291778899,0.254685412574041,0.02222205270857483,0.6202113606340819,0.0017478767097708348
center_bin_offset_plus_grid_seed1,1,train,35,1,rectangular_notch,rectangular_notch,1,12,11,0,9,9,1,0,0.7409965799622404,0.48946250392785307,0.8880593866780873,0.48427912024785036,0.6202113606340819,0.0017478767097708348
center_bin_offset_plus_grid_seed1,1,train,35,2,rotated_rect,rotated_rect,1,16,16,1,3,3,1,1,0.6978559347321674,0.06271738233530631,0.7006685205486972,0.04753583231671711,0.6202113606340819,0.0017478767097708348
center_bin_offset_plus_grid_seed1,1,train,36,0,rectangular_notch,rectangular_notch,1,6,6,1,9,9,1,1,0.15188518785428676,0.20364651445999402,0.2540492336954326,0.022220731394642555,0.7289407839866555,-0.008573505188658848
center_bin_offset_plus_grid_seed1,1,train,36,1,rectangular_notch,rectangular_notch,1,12,12,1,2,2,1,1,0.70808676155315,0.5177267011491962,0.8771703363484521,0.07661334141889663,0.7289407839866555,-0.008573505188658848
center_bin_offset_plus_grid_seed1,1,train,36,2,rotated_rect,rotated_rect,1,18,18,1,9,9,1,1,0.655472549359632,0.1760968744999962,0.6787152364376997,0.05197308899122677,0.7289407839866555,-0.008573505188658848
center_bin_offset_plus_grid_seed1,1,train,37,0,rectangular_notch,rectangular_notch,1,9,9,1,4,4,1,1,0.11984802817586128,0.02729032482483219,0.12291587239525614,0.00919614706254334,0.7698541329011345,0.014748651701650184
center_bin_offset_plus_grid_seed1,1,train,37,1,rectangular_notch,rectangular_notch,1,12,12,1,9,9,1,1,0.461657173714854,0.3648229723384151,0.5884072970215639,0.051655009128329335,0.7698541329011345,0.014748651701650184
center_bin_offset_plus_grid_seed1,1,train,37,2,rotated_rect,rotated_rect,1,15,15,1,4,4,1,1,0.5264088279882556,0.009983056448021303,0.526503481090119,0.03352449277726731,0.7698541329011345,0.014748651701650184
center_bin_offset_plus_grid_seed1,1,train,38,0,rectangular_notch,rectangular_notch,1,7,7,1,3,3,1,1,0.15319410355450444,0.05305241911975486,0.1621203026715851,0.012890407667141224,0.6229838709677419,-0.005238707525446973
center_bin_offset_plus_grid_seed1,1,train,38,1,rectangular_notch,rectangular_notch,1,12,12,1,9,8,0,0,0.5995689625115181,0.5063398854361449,0.7847694058706842,0.5058268173172107,0.6229838709677419,-0.005238707525446973
center_bin_offset_plus_grid_seed1,1,train,38,2,rotated_rect,rotated_rect,1,16,16,1,3,3,1,1,0.5875386661858558,0.017504347879536777,0.5877993590147427,0.03781518837908705,0.6229838709677419,-0.005238707525446973
center_bin_offset_plus_grid_seed1,1,train,39,0,rectangular_notch,rectangular_notch,1,6,6,1,9,9,1,1,0.16400134557488588,0.11654428932542256,0.20119396791340674,0.0175341021812693,0.6961471103327496,0.013697449252742633
center_bin_offset_plus_grid_seed1,1,train,39,1,rectangular_notch,rectangular_notch,1,12,12,1,2,2,1,1,0.8131192829598326,0.6241150572698204,1.0250280840211274,0.08982714626435329,0.6961471103327496,0.013697449252742633
center_bin_offset_plus_grid_seed1,1,train,39,2,rotated_rect,rotated_rect,1,18,18,1,9,9,1,1,0.6888742246972224,0.09023936201421981,0.6947595554642862,0.04869459916946514,0.6961471103327496,0.013697449252742633
center_bin_offset_plus_grid_seed1,1,train,40,0,rectangular_notch,rectangular_notch,1,8,8,1,4,4,1,1,0.2769202288669399,0.05907544532586884,0.28315141072607797,0.02099972963705056,0.7750206782464847,-0.010020678246484671
center_bin_offset_plus_grid_seed1,1,train,40,1,rectangular_notch,rectangular_notch,1,12,11,0,9,8,0,0,0.5548308320026286,0.5809557986845627,0.8033348568100026,0.92901333558205,0.7750206782464847,-0.010020678246484671
