label,split,sample_index,component_slot,type_true,type_pred,center_x_true,center_x_pred,center_y_true,center_y_pred,center_x_bin_true,center_x_bin_pred,center_y_bin_true,center_y_bin_pred,x_bin_correct,y_bin_correct,both_bins_correct,center_offset_x_error,center_offset_y_error,center_grid_error,rotation_true,rotation_pred,rotation_error,axis_x_true,axis_x_pred,axis_error,mask_iou,pred_area,target_area,mask_iou_bin,target_area_bin,rotation_bin
x_bin_weighted,train,7,2,rectangular_notch,rectangular_notch,0.013000000268220901,0.012713225558400154,-0.004999999888241291,-0.004957874305546284,16,16,3,3,true,true,true,-0.0891690133279714,0.026065204875138526,0.7432042128219408,0.0,-0.6297543048858643,0.6297607421875,0.005200000014156103,0.005189104471355677,0.00030598402372561395,0.7676678445229682,971.0,1030.0,>=0.60,1000-1500,<15deg
x_bin_weighted,train,8,0,rectangular_notch,rectangular_notch,-0.017799999564886093,-0.017720747739076614,0.004699999932199717,0.004772318061441183,6,6,9,9,true,true,true,0.02464236513843454,0.0447468434683273,0.4086681713073273,0.0,0.7913124561309814,0.7913055419921875,0.004800000227987766,0.004753634333610535,0.00018738317885436118,0.6275964391691394,1114.0,1080.0,>=0.60,1000-1500,<15deg
x_bin_weighted,train,8,1,rectangular_notch,rectangular_notch,0.0012000000569969416,0.0013875397853553295,-0.00559999980032444,-0.005479471758008003,12,12,2,2,true,true,true,0.05831313558983642,0.07457672785021502,0.7573473757969164,0.0,-0.2254180908203125,0.2254180908203125,0.004000000189989805,0.004144943784922361,0.00014715988072566688,0.6275964391691394,1114.0,1080.0,>=0.60,1000-1500,<15deg
x_bin_weighted,train,8,2,rectangular_notch,rectangular_notch,0.02019999921321869,0.020388606935739517,0.004699999932199717,0.004744344856590033,18,18,9,9,true,true,true,0.05864521503214276,0.027438422579804556,0.5179731748936311,0.0,0.3433206081390381,0.34332275390625,0.005200000014156103,0.005222795065492392,0.0001996960781980306,0.6275964391691394,1114.0,1080.0,>=0.60,1000-1500,<15deg
x_bin_weighted,train,9,0,rectangular_notch,rectangular_notch,-0.011699999682605267,-0.01315242424607277,-0.002899999963119626,-0.0029066354036331177,8,8,4,4,true,true,true,-0.45161327279751984,-0.004105678909492011,3.6130554804813713,0.0,-1.0643783807754517,1.0643768310546875,0.00559999980032444,0.004814631771296263,0.0008619161671958864,0.6515650741350906,997.0,1008.0,>=0.60,1000-1500,<15deg
x_bin_weighted,train,9,1,rectangular_notch,rectangular_notch,-0.0012000000569969416,-0.0010967052076011896,0.004600000102072954,0.005036758258938789,12,12,9,9,true,true,true,0.03211824295189025,0.27024411560116224,2.1771682679645465,0.0,-3.8018031120300293,3.8018035888671875,0.004399999976158142,0.004793963395059109,0.0007635896909050643,0.6515650741350906,997.0,1008.0,>=0.60,1000-1500,<15deg
x_bin_weighted,train,9,2,rectangular_notch,rectangular_notch,0.00930000003427267,0.009571529924869537,-0.002899999963119626,-0.002889146562665701,15,15,4,4,true,true,true,0.08442882724459456,0.00671554168097023,0.6775638890007734,0.0,-4.109455108642578,4.1094512939453125,0.005200000014156103,0.005195945966988802,0.0008195813279598951,0.6515650741350906,997.0,1008.0,>=0.60,1000-1500,<15deg
x_bin_weighted,train,10,0,rectangular_notch,rectangular_notch,-0.013799999840557575,-0.013558764010667801,-0.004800000227987766,-0.004783301148563623,8,8,3,3,true,true,true,0.07500926753293946,0.010332555624638973,0.6057406400268339,0.0,1.3817353248596191,1.3817291259765625,0.004399999976158142,0.004680464509874582,0.000285331072518602,0.8093922651933702,961.0,1004.0,>=0.60,1000-1500,<15deg
x_bin_weighted,train,10,1,rectangular_notch,rectangular_notch,0.0,0.00019549440185073763,0.004800000227987766,0.004838188644498587,12,12,9,9,true,true,true,0.06078654193414882,0.02362908324422125,0.5217409168711611,0.0,1.4877853393554688,1.48779296875,0.004800000227987766,0.004807792138308287,0.00039585246122442186,0.8093922651933702,961.0,1004.0,>=0.60,1000-1500,<15deg
x_bin_weighted,train,10,2,rectangular_notch,rectangular_notch,0.013799999840557575,0.013817951083183289,-0.004800000227987766,-0.004795870743691921,16,16,3,3,true,true,true,0.005581714628693779,0.002555118465165429,0.04910994592036363,0.0,-0.7046892642974854,0.7046966552734375,0.005200000014156103,0.005189110990613699,0.0002070238842861727,0.8093922651933702,961.0,1004.0,>=0.60,1000-1500,<15deg
x_bin_weighted,train,11,0,rectangular_notch,rectangular_notch,-0.018200000748038292,-0.018090680241584778,0.004999999888241291,0.005048752296715975,6,6,9,9,true,true,true,0.03399184573516645,0.03016555341796323,0.36357392113255654,0.0,-0.8419845104217529,0.84197998046875,0.005200000014156103,0.005169008858501911,8.405773405684158e-05,0.7257476294675419,1170.0,1196.0,>=0.60,1000-1500,<15deg
x_bin_weighted,train,11,1,rectangular_notch,rectangular_notch,0.0007999999797903001,0.0009964348282665014,-0.0052999998442828655,-0.005236014723777771,12,12,2,2,true,true,true,0.061078962063290027,0.039590794197450485,0.582302771659621,0.0,1.2937488555908203,1.2937469482421875,0.005200000014156103,0.005089134909212589,0.00013740781287197024,0.7257476294675419,1170.0,1196.0,>=0.60,1000-1500,<15deg
x_bin_weighted,train,11,2,rectangular_notch,rectangular_notch,0.01979999989271164,0.01990676298737526,0.004999999888241291,0.005043329671025276,18,18,9,9,true,true,true,0.03319665048897229,0.02681030369684778,0.3413676013219012,0.0,-2.798001766204834,2.798004150390625,0.005200000014156103,0.005222327075898647,0.00012248425628058612,0.7257476294675419,1170.0,1196.0,>=0.60,1000-1500,<15deg
x_bin_weighted,train,12,0,rectangular_notch,rectangular_notch,-0.011300000362098217,-0.011334121227264404,-0.0031999999191612005,-0.0031739119440317154,8,8,4,4,true,true,true,-0.010609456749751167,0.01614193497216926,0.15453106088717997,0.0,2.8247151374816895,2.8247222900390625,0.004000000189989805,0.0040712542831897736,0.00048745013191364706,0.7112676056338029,948.0,996.0,>=0.60,500-1000,<15deg
x_bin_weighted,train,12,1,rectangular_notch,rectangular_notch,-0.0007999999797903001,-0.0007585827261209488,0.00430000014603138,0.004278607666492462,12,12,8,8,true,true,true,0.01287817760066362,-0.013236597010566231,0.1477413867506305,0.0,9.00086784362793,9.000869750976562,0.00559999980032444,0.004914263263344765,0.0007102516829036176,0.7112676056338029,948.0,996.0,>=0.60,500-1000,<15deg
x_bin_weighted,train,12,2,rectangular_notch,rectangular_notch,0.009700000286102295,0.008786337450146675,-0.0031999999191612005,-0.0031542193610221148,15,15,4,4,true,true,true,-0.28409204440490254,0.02832672098171085,2.2840062040648883,0.0,-4.15185546875,4.15185546875,0.005200000014156103,0.00522230751812458,0.00024172670964617282,0.7112676056338029,948.0,996.0,>=0.60,500-1000,<15deg
x_bin_weighted,train,13,0,rectangular_notch,rectangular_notch,-0.012600000016391277,-0.012353986501693726,-0.004900000058114529,-0.004915456287562847,8,8,3,3,true,true,true,0.07649482893606266,-0.009563542184908902,0.6167227029687826,0.0,-0.2987515926361084,0.2987518310546875,0.004800000227987766,0.004883074667304754,0.00032671456574462354,0.6067687348912167,1016.0,978.0,>=0.60,500-1000,<15deg
x_bin_weighted,train,13,1,rectangular_notch,rectangular_notch,0.0012000000569969416,0.0013323145685717463,0.004699999932199717,0.004786819219589233,12,12,9,9,true,true,true,0.04114154436237605,0.05371943527298645,0.5413112612060423,0.0,2.960416316986084,2.960418701171875,0.004000000189989805,0.004075255244970322,0.00045675961882807314,0.6067687348912167,1016.0,978.0,>=0.60,500-1000,<15deg
x_bin_weighted,train,13,2,rectangular_notch,rectangular_notch,0.014999999664723873,0.016309961676597595,-0.004900000058114529,-0.0048851994797587395,17,17,3,3,true,true,true,0.4073163221712147,0.009157858062338597,3.259354072660407,0.0,-3.041686773300171,3.04168701171875,0.005200000014156103,0.0052187880501151085,0.0005810006987303495,0.6067687348912167,1016.0,978.0,>=0.60,500-1000,<15deg
x_bin_weighted,train,14,0,rectangular_notch,rectangular_notch,-0.02019999921321869,-0.020169857889413834,0.004900000058114529,0.004962787497788668,6,6,9,9,true,true,true,0.009372068080054252,0.0388497291667326,0.31971358346376444,0.0,1.0364866256713867,1.0364837646484375,0.00559999980032444,0.00562727265059948,0.00011516409722389653,0.7048585931834663,1179.0,1172.0,>=0.60,1000-1500,<15deg
x_bin_weighted,train,14,1,rectangular_notch,rectangular_notch,-0.0012000000569969416,-0.0010122504318132997,-0.005400000140070915,-0.005335244815796614,12,12,2,2,true,true,true,0.058378400385397544,0.040067357790299296,0.566444675743919,0.0,-2.081698417663574,2.081695556640625,0.004399999976158142,0.004307144321501255,0.00013429771934170276,0.7048585931834663,1179.0,1172.0,>=0.60,1000-1500,<15deg
x_bin_weighted,train,14,2,rectangular_notch,rectangular_notch,0.017799999564886093,0.01780279539525509,0.004900000058114529,0.004951696377247572,17,17,9,9,true,true,true,0.0008693285247905469,0.03198709817853787,0.25599127259716487,0.0,0.05397510528564453,0.0539703369140625,0.005200000014156103,0.005180398467928171,0.0001383604685543105,0.7048585931834663,1179.0,1172.0,>=0.60,1000-1500,<15deg
x_bin_weighted,train,15,0,rectangular_notch,rectangular_notch,-0.010499999858438969,-0.009930688887834549,-0.003000000026077032,-0.0029044239781796932,9,9,4,4,true,true,true,0.17702013387902008,0.05913768095830861,1.4930965001938303,0.0,3.5225424766540527,3.5225372314453125,0.004399999976158142,0.004402391612529755,6.387391476891935e-05,0.8088642659279779,995.0,964.0,>=0.60,500-1000,<15deg
x_bin_weighted,train,15,1,rectangular_notch,rectangular_notch,0.0,1.7974787624552846e-05,0.0044999998062849045,0.004024362191557884,12,12,8,8,true,true,true,0.005589035651934082,-0.2943007806904788,2.3548307704399503,0.0,1.4132909774780273,1.4132843017578125,0.004800000227987766,0.005323709920048714,0.0005326222744770348,0.8088642659279779,995.0,964.0,>=0.60,500-1000,<15deg
x_bin_weighted,train,15,2,rectangular_notch,rectangular_notch,0.010499999858438969,0.010684858076274395,-0.003000000026077032,-0.002999388612806797,15,15,4,4,true,true,true,0.05747935339296656,0.0003783119694138748,0.4598447867823045,0.0,-0.28754687309265137,0.2875518798828125,0.005200000014156103,0.00523015670478344,4.6093075070530176e-05,0.8088642659279779,995.0,964.0,>=0.60,500-1000,<15deg
x_bin_weighted,train,16,0,rectangular_notch,rectangular_notch,-0.013000000268220901,-0.012669126503169537,-0.004600000102072954,-0.004612124525010586,8,8,3,3,true,true,true,0.10288106362022974,-0.007501986860342036,0.8252337582424026,0.0,-0.8772072792053223,0.8772125244140625,0.005200000014156103,0.005268393084406853,6.850169302197173e-05,0.8827160493827161,1043.0,1092.0,>=0.60,1000-1500,<15deg
x_bin_weighted,train,16,1,rectangular_notch,rectangular_notch,0.0007999999797903001,0.0008936921367421746,0.004999999888241291,0.004974865820258856,12,12,9,9,true,true,true,0.029132405703383463,-0.015551704911739489,0.2641881254231813,0.0,0.6727476119995117,0.6727447509765625,0.005200000014156103,0.0051815090700984,8.652345422888175e-05,0.8827160493827161,1043.0,1092.0,>=0.60,1000-1500,<15deg
x_bin_weighted,train,16,2,rectangular_notch,rectangular_notch,0.014600000344216824,0.014716566540300846,-0.004600000102072954,-0.00457414286211133,16,17,3,3,false,true,false,-0.963755197594991,0.015999167583864188,0.316951384512369,0.0,-0.42345142364501953,0.4234466552734375,0.005200000014156103,0.0052171992138028145,3.115737490588799e-05,0.8827160493827161,1043.0,1092.0,>=0.60,1000-1500,<15deg
x_bin_weighted,train,17,0,rectangular_notch,rectangular_notch,-0.01979999989271164,-0.019647862762212753,0.004600000102072954,0.00466674380004406,6,6,9,9,true,true,true,0.04730514007184969,0.0412976640426963,0.5023639052384702,0.0,0.927936315536499,0.9279327392578125,0.004000000189989805,0.0038318363949656487,0.0001688248448772356,0.6714393368500376,1090.0,1128.0,>=0.60,1000-1500,<15deg
x_bin_weighted,train,17,1,rectangular_notch,rectangular_notch,-0.0007999999797903001,-0.0006818734109401703,-0.00570000009611249,-0.005627484992146492,12,12,2,2,true,true,true,0.03672998082281631,0.044868721581855175,0.46388230697948285,0.0,3.8581724166870117,3.8581695556640625,0.00559999980032444,0.0055470699444413185,0.00013630925968755037,0.6714393368500376,1090.0,1128.0,>=0.60,1000-1500,<15deg
x_bin_weighted,train,17,2,rectangular_notch,rectangular_notch,0.018200000748038292,0.01840575411915779,0.004600000102072954,0.004661465995013714,18,18,9,9,true,true,true,0.06397644026245414,0.03803202210717699,0.5954182188259228,0.0,-2.0542993545532227,2.0543060302734375,0.005200000014156103,0.00519716739654541,0.00018938326684292406,0.6714393368500376,1090.0,1128.0,>=0.60,1000-1500,<15deg
x_bin_weighted,train,18,0,rectangular_notch,rectangular_notch,-0.00930000003427267,-0.009268340654671192,-0.003100000089034438,-0.0030506118200719357,9,9,4,4,true,true,true,0.009844088564867272,0.030558992103595112,0.256843370550759,0.0,-3.4562888145446777,3.4562835693359375,0.004800000227987766,0.0047547901049256325,7.93088911450468e-05,0.7689393939393939,936.0,932.0,>=0.60,500-1000,<15deg
x_bin_weighted,train,18,1,rectangular_notch,rectangular_notch,0.0012000000569969416,0.0012429698836058378,0.004399999976158142,0.004487481899559498,12,12,8,8,true,true,true,0.013360930759843792,0.05412944131447617,0.44603217016079244,0.0,-1.4752286672592163,1.4752349853515625,0.004000000189989805,0.003915151581168175,0.0002167894854210317,0.7689393939393939,936.0,932.0,>=0.60,500-1000,<15deg
x_bin_weighted,train,18,2,rectangular_notch,rectangular_notch,0.011699999682605267,0.012046398594975471,-0.003100000089034438,-0.003048066981136799,16,16,4,4,true,true,true,0.10770841422258126,0.03213361122990649,0.899196849283374,0.0,-1.2511152029037476,1.2511138916015625,0.005200000014156103,0.00519527355208993,7.310600722121308e-06,0.7689393939393939,936.0,932.0,>=0.60,500-1000,<15deg
x_bin_weighted,train,19,0,rectangular_notch,rectangular_notch,-0.014999999664723873,-0.014941170811653137,-0.004699999932199717,-0.004646157380193472,7,7,3,3,true,true,true,0.018292096910542177,0.03331507979851395,0.30405213777808765,0.0,2.0218896865844727,2.0218963623046875,0.00559999980032444,0.005566093139350414,9.384467557538301e-05,0.8321616871704746,1019.0,1066.0,>=0.60,1000-1500,<15deg
x_bin_weighted,train,19,1,rectangular_notch,rectangular_notch,-0.0012000000569969416,-0.001079267356544733,0.004900000058114529,0.0049556246958673,12,12,9,9,true,true,true,0.037540324885950216,0.03441774537882383,0.4074393944236022,0.0,0.38471531867980957,0.3847198486328125,0.004399999976158142,0.004596228711307049,0.00025921696214936674,0.8321616871704746,1019.0,1066.0,>=0.60,1000-1500,<15deg
x_bin_weighted,train,19,2,rectangular_notch,rectangular_notch,0.012600000016391277,0.012822822667658329,-0.004699999932199717,-0.004681604914367199,16,16,3,3,true,true,true,0.06928391967696518,0.011381917538275943,0.5617008213005795,0.0,-1.3354777097702026,1.335479736328125,0.005200000014156103,0.005203666165471077,5.7727711464394815e-06,0.8321616871704746,1019.0,1066.0,>=0.60,1000-1500,<15deg
x_bin_weighted,train,20,0,rectangular_notch,rectangular_notch,-0.01899999938905239,-0.018953371793031693,0.004800000227987766,0.004832324106246233,6,6,9,9,true,true,true,0.014498268461747506,0.02000040011947002,0.19762037033914098,0.0,3.004514694213867,3.0045166015625,0.004399999976158142,0.004512862768024206,0.00023123875143937767,0.6669195751138088,1093.0,1104.0,>=0.60,1000-1500,<15deg
x_bin_weighted,train,20,1,rectangular_notch,rectangular_notch,0.0,0.0002516769745852798,-0.005499999970197678,-0.005478763487190008,12,12,2,2,true,true,true,0.07825581103426413,0.013140074154699033,0.634810636806735,0.0,2.8136792182922363,2.8136749267578125,0.004800000227987766,0.004830687772482634,4.177281880402006e-05,0.6669195751138088,1093.0,1104.0,>=0.60,1000-1500,<15deg
x_bin_weighted,train,20,2,rectangular_notch,rectangular_notch,0.01899999938905239,0.019157391041517258,0.004800000227987766,0.004825984127819538,18,18,9,9,true,true,true,0.04893896803216563,0.016077538380269818,0.4120978394447517,0.0,0.15482211112976074,0.154815673828125,0.005200000014156103,0.0052176183089613914,9.995180153055117e-05,0.6669195751138088,1093.0,1104.0,>=0.60,1000-1500,<15deg
x_bin_weighted,train,21,0,rectangular_notch,rectangular_notch,-0.009700000286102295,-0.009836087003350258,-0.00279999990016222,-0.0027986676432192326,9,9,4,4,true,true,true,-0.04231446459009047,0.0008243340018987827,0.3385799464911252,0.0,0.708726167678833,0.7087249755859375,0.005200000014156103,0.005411835853010416,0.0002118622069247067,0.8040961709706145,986.0,1040.0,>=0.60,1000-1500,<15deg
x_bin_weighted,train,21,1,rectangular_notch,rectangular_notch,0.0007999999797903001,0.0008543296135030687,0.004699999932199717,0.005119917448610067,12,12,9,9,true,true,true,0.016893120860154626,0.2598239690864228,2.0829805175349017,0.0,-0.8528304100036621,0.8528289794921875,0.005200000014156103,0.004465671256184578,0.0007459418848156929,0.8040961709706145,986.0,1040.0,>=0.60,1000-1500,<15deg
x_bin_weighted,train,21,2,rectangular_notch,rectangular_notch,0.011300000362098217,0.011309059336781502,-0.00279999990016222,-0.002814784413203597,15,15,4,4,true,true,true,0.0028167750035437145,-0.009147917648823951,0.07657409221620723,0.0,-0.6032705307006836,0.603271484375,0.005200000014156103,0.005222432315349579,0.0001572845212649554,0.8040961709706145,986.0,1040.0,>=0.60,1000-1500,<15deg
x_bin_weighted,train,22,0,rectangular_notch,rectangular_notch,-0.014600000344216824,-0.014844140037894249,-0.004999999888241291,-0.005005563143640757,7,7,3,3,true,true,true,-0.07591218769959407,-0.0034422643553599364,0.6079215436343388,0.0,-4.135101795196533,4.135101318359375,0.004000000189989805,0.004127203952521086,0.00018497473502065986,0.7891459074733096,981.0,1030.0,>=0.60,1000-1500,<15deg
x_bin_weighted,train,22,1,rectangular_notch,rectangular_notch,-0.0007999999797903001,-0.0006080042803660035,0.004600000102072954,0.00467693991959095,12,12,9,9,true,true,true,0.059698664124111345,0.04760651315334846,0.6108517642936765,0.0,0.9947669506072998,0.9947662353515625,0.00559999980032444,0.005419591441750526,0.0001840466575231403,0.7891459074733096,981.0,1030.0,>=0.60,1000-1500,<15deg
x_bin_weighted,train,22,2,rectangular_notch,rectangular_notch,0.013000000268220901,0.012997561134397984,-0.004999999888241291,-0.004975775722414255,16,16,3,3,true,true,true,-0.000758418190015514,0.014988702940502086,0.120063027178778,0.0,-2.51041316986084,2.510406494140625,0.005200000014156103,0.005201118532568216,0.0003418894193600863,0.7891459074733096,981.0,1030.0,>=0.60,1000-1500,<15deg
