run,split,sample_index,component_slot,hard_case_type,presence_true,presence_pred,polygon_iou,zero_iou,x_bin_true,x_bin_pred,y_bin_true,y_bin_pred,x_bin_error,y_bin_error,x_bin_abs_error,y_bin_abs_error,both_bins_correct,center_offset_x_true,center_offset_x_pred,center_offset_y_true,center_offset_y_pred,center_offset_mae,hard_center_x_error_grid,hard_center_y_error_grid,hard_center_l2_error_grid,soft_center_x_error_grid,soft_center_y_error_grid,soft_center_l2_error_grid,center_x_bin_prob_top1,center_x_bin_prob_top2,center_x_bin_prob_margin,center_y_bin_prob_top1,center_y_bin_prob_top2,center_y_bin_prob_margin,local_vertex_mae_grid,decoded_vertex_mae,signed_area_flip
soft_decoded_center_consistency,train,7,2,both_bins_wrong_like,0.0,0.0,0.975609756097561,0,0,6,0,6,6,6,6,6,0,0.0,-0.03248755261301994,0.0,-0.6974244713783264,0.3649560213088989,-47.75990084674103,-3.0793949486275096,47.85907230755907,-46.44079646940265,-3.1044107920622483,46.544440517406095,0.9594168066978455,0.004429139196872711,0.954987645149231,0.9806954264640808,0.0037923993077129126,0.9769030213356018,0.0,0.0,0
soft_decoded_center_consistency,train,8,0,both_bins_wrong_like,1.0,1.0,1.0,0,12,12,6,6,0,0,0,0,1,-0.4597223997116089,-0.45921561121940613,0.35249996185302734,0.35377568006515503,0.0008912533521652222,0.004054163626043947,0.01020606765733694,0.010981805850263286,0.004008988659925172,0.010196847563467741,0.010956627688664365,0.9999840259552002,1.343075928161852e-05,0.9999706149101257,0.999998927116394,1.0581539982013055e-06,0.9999978542327881,0.015907227993011475,5.970628990326077e-06,0
soft_decoded_center_consistency,train,8,1,both_bins_wrong_like,0.0,0.0,1.0,0,0,17,0,7,17,7,17,7,0,0.0,-0.29545703530311584,0.0,-0.2561381459236145,0.27579760551452637,38.136344997741254,8.450894284276528,39.06146981349731,38.00709826134297,5.381349853436523,38.3861751740449,0.9967828989028931,0.00120668881572783,0.9955762028694153,0.4039299786090851,0.2046670913696289,0.19926288723945618,0.0,0.0,0
soft_decoded_center_consistency,train,8,2,both_bins_wrong_like,0.0,0.0,1.0,0,0,6,0,6,6,6,6,6,0,0.0,-0.5214006304740906,0.0,-0.303945928812027,0.41267329454421997,-51.671205013262906,0.06843326546479862,51.67125032969947,-51.366406041862135,0.042183658219187854,51.366423363112126,0.9922188520431519,0.001144693000242114,0.9910741448402405,0.9964599013328552,0.0007186717120930552,0.9957412481307983,0.0,0.0,0
soft_decoded_center_consistency,train,9,0,both_bins_wrong_like,1.0,1.0,1.0,0,15,15,5,5,0,0,0,0,1,-0.45972245931625366,-0.4596218466758728,0.3525002896785736,0.35433945059776306,0.0009698867797851562,0.0008061993953504535,0.014713252919708398,0.014735323849321098,0.0007366994474754144,0.014591086675941506,0.014609672702040532,0.9999972581863403,1.4635975276178215e-06,0.999995768070221,0.9999866485595703,1.0978362297464628e-05,0.9999756813049316,0.0024085044860839844,2.074018084385898e-06,0
soft_decoded_center_consistency,train,9,1,both_bins_wrong_like,1.0,1.0,1.0,0,17,17,6,6,0,0,0,0,1,-0.46972236037254333,-0.4700283706188202,0.21874992549419403,0.21837109327316284,0.0003424212336540222,-0.002448714830130544,-0.003030817731565899,0.0038964163588194115,-0.0024857814689972315,-0.003048681663437473,0.003933645814837669,0.9999990463256836,2.0503395603554964e-07,0.9999988675117493,0.9999957084655762,3.4071986192429904e-06,0.999992311000824,0.0007706433534622192,8.247516234405339e-07,0
soft_decoded_center_consistency,train,9,2,both_bins_wrong_like,0.0,0.0,1.0,0,0,6,0,6,6,6,6,6,0,0.0,-0.3210700452327728,0.0,-0.6650829315185547,0.49307650327682495,-50.06855938191379,-2.820662403237636,50.14794886107772,-49.83007262744553,-2.84579436222954,49.91126810258976,0.9932286143302917,0.0007423053029924631,0.992486298084259,0.9928871989250183,0.001262721954844892,0.9916244745254517,0.0,0.0,0
soft_decoded_center_consistency,train,10,0,both_bins_wrong_like,1.0,1.0,0.975609756097561,0,9,9,4,4,0,0,0,0,1,-0.45972245931625366,-0.45958349108695984,0.3525000214576721,0.3545765280723572,0.001107737421989441,0.0011119991660006256,0.016612304128830066,0.01664948019050236,0.001162965794442321,0.016606541570161816,0.01664721335120552,0.9999865293502808,5.205283287068596e-06,0.9999813437461853,0.9999982118606567,1.5219078477457515e-06,0.9999966621398926,0.0032180845737457275,2.5401823222637177e-06,0
soft_decoded_center_consistency,train,10,1,both_bins_wrong_like,1.0,1.0,0.975609756097561,0,11,11,5,5,0,0,0,0,1,-0.46972236037254333,-0.4702903926372528,0.21875032782554626,0.2185821235179901,0.0003681182861328125,-0.004544138258562973,-0.0013455574490362913,0.004739168425113501,-0.0044642133185066775,-0.0013455574490362913,0.0046625878438684085,0.9999969005584717,2.1147309325897368e-06,0.9999948143959045,1.0,2.124008702253377e-08,1.0,0.0009478777647018433,1.1026131687685847e-06,0
soft_decoded_center_consistency,train,10,2,both_bins_wrong_like,0.0,0.0,0.975609756097561,0,0,6,0,6,6,6,6,6,0,0.0,0.20199191570281982,0.0,-0.20971572399139404,0.20585381984710693,-45.88406482028472,0.8222750552809456,45.89143210555351,-45.60555072917029,0.8246002477035843,45.61300497532954,0.9906097054481506,0.0014555020024999976,0.9891542196273804,0.9975409507751465,0.00045411352766677737,0.9970868229866028,0.0,0.0,0
soft_decoded_center_consistency,train,11,0,both_bins_wrong_like,1.0,1.0,1.0,0,14,14,6,6,0,0,0,0,1,-0.4597223103046417,-0.4583352208137512,0.35249996185302734,0.3544080853462219,0.0016476064920425415,0.011096825010714574,0.0152650179121933,0.01887220965276729,0.011220766584425062,0.01518030829977003,0.018877165116039454,0.9999772310256958,7.229144557641121e-06,0.999970018863678,0.9999876022338867,1.093285118258791e-05,0.9999766945838928,0.015337735414505005,6.365316949086264e-06,0
soft_decoded_center_consistency,train,11,1,both_bins_wrong_like,0.0,0.0,1.0,0,0,16,0,7,16,7,16,7,0,0.0,-0.1724671721458435,0.0,0.19847896695137024,0.18547306954860687,31.12026270980297,12.08783119045386,33.38542217819123,29.937392130289236,7.073366159748787,30.761663745522334,0.5607365965843201,0.25680387020111084,0.30393272638320923,0.6445311903953552,0.185342475771904,0.45918869972229004,0.0,0.0,0
soft_decoded_center_consistency,train,11,2,both_bins_wrong_like,0.0,0.0,1.0,0,0,6,0,6,6,6,6,6,0,0.0,-0.6672000885009766,0.0,0.07739522308111191,0.37229764461517334,-52.837599471800395,3.119162654125034,52.92958618396038,-52.7131250651562,3.1153023160731736,52.80510072573794,0.9952366352081299,0.0008967616013251245,0.9943398833274841,0.9985941052436829,0.00023639231221750379,0.9983577132225037,0.0,0.0,0
soft_decoded_center_consistency,train,12,0,geometry_or_type_interaction,1.0,1.0,0.9905660377358491,0,15,15,5,5,0,0,0,0,1,0.11044439673423767,0.11089890450239182,-0.33549976348876953,-0.3330610990524292,0.0014465861022472382,0.0036371639387937126,0.019509718627225985,0.01984585806739507,0.002251798311151267,0.019502803556824086,0.019632369755334528,0.9999796152114868,1.2300561138545163e-05,0.9999673366546631,0.9999978542327881,1.4517059980789782e-06,0.9999964237213135,0.01627710461616516,7.2912516770884395e-06,0
soft_decoded_center_consistency,train,12,1,geometry_or_type_interaction,1.0,1.0,0.9905660377358491,0,17,17,5,5,0,0,0,0,1,0.10044480115175247,0.09977736324071884,0.2832503318786621,0.28295204043388367,0.0004828646779060364,-0.005337595996803003,-0.0023862755445221767,0.005846729171038458,-0.005448795913403065,-0.0023453613779776043,0.005932124147320836,0.9999939203262329,1.0832729913090589e-06,0.999992847442627,0.999992847442627,2.9846096367691644e-06,0.9999898672103882,0.012655392289161682,4.6230888983700424e-06,0
soft_decoded_center_consistency,train,12,2,geometry_or_type_interaction,0.0,0.0,0.9905660377358491,0,0,6,0,6,6,6,6,6,0,0.0,-0.2940857708454132,0.0,-0.09737471491098404,0.19573023915290833,-49.852683277154206,1.721003128925293,49.88238047349005,-49.76631337526497,1.7226486275530115,49.79611897787907,0.9966878294944763,0.0005252979462966323,0.9961625337600708,0.9987890124320984,0.00020484847482293844,0.9985841512680054,0.0,0.0,0
soft_decoded_center_consistency,train,13,0,geometry_or_type_interaction,1.0,1.0,1.0,0,15,15,6,6,0,0,0,0,1,-0.06920833885669708,-0.06896383315324783,0.4332999587059021,0.4352397918701172,0.0010921694338321686,0.0019552652002177667,0.015518570493596284,0.01564126248638197,0.001617032120559243,0.01553873944893516,0.015622650752699238,0.9999839067459106,6.151225079520373e-06,0.9999777674674988,0.9999958276748657,1.1170715197295067e-06,0.999994695186615,0.007626593112945557,3.825130988843739e-06,0
soft_decoded_center_consistency,train,13,1,geometry_or_type_interaction,1.0,1.0,1.0,0,16,16,7,7,0,0,0,0,1,0.42329174280166626,0.42294538021087646,-0.07169991731643677,-0.07228002697229385,0.00046323612332344055,-0.002770731255284892,-0.004641164751408262,0.005405308681169569,-0.0027846312448599,-0.0047010953615580576,0.0054639243011147835,0.9999972581863403,8.204942218981159e-07,0.9999964237213135,0.9999954700469971,1.5991099644452333e-06,0.9999938607215881,0.004322797060012817,1.7992279026657343e-06,0
soft_decoded_center_consistency,train,13,2,geometry_or_type_interaction,0.0,0.0,1.0,0,0,6,0,6,6,6,6,6,0,0.0,-0.38136523962020874,0.0,0.03530421108007431,0.20833472907543182,-50.550921453475574,2.782434453416268,50.627439213167946,-50.54338302579606,2.782288372554028,50.61990415123658,0.9997913241386414,2.3222009986056946e-05,0.999768078327179,0.9997660517692566,3.6390902096172795e-05,0.9997296333312988,0.0,0.0,0
soft_decoded_center_consistency,train,14,0,geometry_or_type_interaction,1.0,1.0,1.0,0,5,5,7,7,0,0,0,0,1,-0.11041688174009323,-0.10959263145923615,0.23437507450580597,0.23631101846694946,0.00138009712100029,0.006593228388412042,0.015487452676787736,0.016832464198610435,0.006722961624445448,0.015208544837244454,0.016628230485239284,0.9999866485595703,4.39437599197845e-06,0.9999822378158569,0.9999774694442749,1.930357211676892e-05,0.9999581575393677,0.008163541555404663,4.088476998731494e-06,0
soft_decoded_center_consistency,train,14,1,geometry_or_type_interaction,1.0,1.0,1.0,0,7,7,7,7,0,0,0,0,1,0.10069441795349121,0.09982175379991531,-0.3843748867511749,-0.3844519853591919,0.0004748813807964325,-0.006982428096512261,-0.0006165937775027117,0.007009599846597442,-0.006848061530620519,-0.0006327289417738107,0.006877230012215881,0.9999964237213135,1.2568614238261944e-06,0.9999951720237732,0.9999964237213135,1.4845363693893887e-06,0.9999949336051941,0.005599543452262878,1.9908766262233257e-06,0
soft_decoded_center_consistency,train,14,2,geometry_or_type_interaction,1.0,1.0,1.0,0,6,6,6,6,0,0,0,0,1,0.3268049657344818,0.32576093077659607,0.2856249213218689,0.2854636311531067,0.0006026625633239746,-0.008353893734579699,-0.0012905250137545071,0.008452987361860658,-0.00833072708528802,-0.0012893725020208574,0.008429916679215693,0.9999991655349731,9.413029289362385e-08,0.9999990463256836,0.9999995231628418,9.329026795512618e-08,0.9999994039535522,0.0034078657627105713,1.8404898582957685e-06,0
soft_decoded_center_consistency,train,15,0,geometry_or_type_interaction,1.0,1.0,1.0,0,6,6,8,8,0,0,0,0,1,-0.2646673917770386,-0.2638927102088928,-0.1509997844696045,-0.1488151252269745,0.0014796704053878784,0.006199395350453487,0.01747668792906751,0.018543654539524793,0.006199395350453487,0.017326861403693022,0.01840251691519427,0.9999752044677734,1.1982380783592816e-05,0.9999632239341736,0.9999889135360718,6.701334768877132e-06,0.9999822378158569,0.013173341751098633,5.957233952358365e-06,0
soft_decoded_center_consistency,train,15,1,geometry_or_type_interaction,1.0,1.0,1.0,0,8,8,8,8,0,0,0,0,1,0.16755539178848267,0.166784405708313,0.46775034070014954,0.46693992614746094,0.0007907003164291382,-0.006166962041445135,-0.006484031013514496,0.008948412094044561,-0.00611599541300344,-0.006500166177785596,0.008925108415627618,0.9999978542327881,7.012504283920862e-07,0.9999971389770508,0.9999977350234985,1.7679687971394742e-06,0.9999959468841553,0.010279074311256409,4.028610419481993e-06,0
soft_decoded_center_consistency,train,15,2,geometry_or_type_interaction,0.0,0.0,1.0,0,0,6,0,6,6,6,6,6,0,0.0,-0.0738154798746109,0.0,-0.11446528881788254,0.09414038062095642,-48.09052136544231,1.5842785010029012,48.11661026681746,-48.06215612004958,1.5840704726349775,48.08825355708287,0.9990271329879761,0.00011834325414383784,0.9989088177680969,0.99898761510849,0.00017048751760739833,0.9988171458244324,0.0,0.0,0
soft_decoded_center_consistency,train,16,0,geometry_or_type_interaction,1.0,1.0,1.0,0,16,16,3,3,0,0,0,0,1,0.3652494549751282,0.36562368273735046,0.47237494587898254,0.47464969754219055,0.001324489712715149,0.002993131088485017,0.018198160274332367,0.018442664424728448,0.0023189815940971377,0.018239650696743766,0.018386476910299772,0.9999778270721436,1.1401858500903472e-05,0.9999664425849915,0.9999947547912598,1.4972421240599942e-06,0.9999932646751404,0.004263833165168762,3.0538649298250675e-06,0
soft_decoded_center_consistency,train,16,1,geometry_or_type_interaction,1.0,1.0,1.0,0,19,19,3,3,0,0,0,0,1,-0.42363810539245605,-0.4241735637187958,-0.14637532830238342,-0.1466105878353119,0.00038535892963409424,-0.004285830118960744,-0.001880899149316683,0.004680397570558647,-0.004378496716127463,-0.0017933082575592885,0.004731510118320504,0.9999960660934448,2.0577272152877413e-06,0.9999939799308777,0.9999953508377075,2.5272590846725507e-06,0.999992847442627,0.0015661269426345825,1.0669464245438576e-06,0
soft_decoded_center_consistency,train,16,2,geometry_or_type_interaction,0.0,0.0,1.0,0,0,6,0,6,6,6,6,6,0,0.0,-0.172193706035614,0.0,-0.5526369214057922,0.3624153137207031,-48.87754804183897,-1.9210944366673912,48.91528704215964,-46.511969049356544,-1.2749675459899001,46.52944021897994,0.9103040099143982,0.010100862942636013,0.9002031683921814,0.8889536261558533,0.02112738974392414,0.8678262233734131,0.0,0.0,0
soft_decoded_center_consistency,train,17,0,rare_y_bin_wrong,1.0,1.0,0.9712230215827338,0,11,11,2,2,0,0,0,0,1,0.10833319276571274,0.10911165922880173,-0.3749999403953552,-0.37210580706596375,0.0018362998962402344,0.0062277744958357945,0.02315396072902706,0.02397688621594368,0.006296695277478542,0.02350201927258934,0.02433091205250188,0.9999935626983643,3.32073386744014e-06,0.9999902248382568,0.9999868869781494,3.860816832457203e-06,0.999983012676239,0.00523124635219574,4.404981154948473e-06,0
soft_decoded_center_consistency,train,17,1,rare_y_bin_wrong,0.0,0.0,0.9712230215827338,0,0,17,0,8,17,8,17,8,0,0.0,-0.40378642082214355,0.0,0.06855104118585587,0.2361687272787094,37.269710764383596,19.048407365644863,41.85538392642414,37.09647982764013,18.39921018370893,41.40869173237437,0.9975883960723877,0.0024056213442236185,0.9951827526092529,0.9657855033874512,0.027802780270576477,0.9379827380180359,0.0,0.0,0
soft_decoded_center_consistency,train,17,2,rare_y_bin_wrong,0.0,0.0,0.9712230215827338,0,0,6,0,6,6,6,6,6,0,0.0,0.07974937558174133,0.0,-0.4207671284675598,0.25025826692581177,-46.862003220164254,-0.8661361943284609,46.87000680300581,-45.33721606375462,-0.8941649915628938,45.34603280821495,0.962363064289093,0.005296829156577587,0.9570662379264832,0.9921378493309021,0.0012255776673555374,0.9909122586250305,0.0,0.0,0
soft_decoded_center_consistency,train,18,0,rare_y_bin_wrong,1.0,1.0,1.0,0,13,13,3,3,0,0,0,0,1,0.4299999475479126,0.43046197295188904,-0.3750002384185791,-0.3720790445804596,0.0016916096210479736,0.003696238894487496,0.023368327911485947,0.023658844674748075,0.0036394806037228803,0.02427650715760209,0.02454780272932754,0.9999947547912598,1.9381648144189967e-06,0.9999927878379822,0.9999605417251587,2.215797212556936e-05,0.9999383687973022,0.007444202899932861,4.699773853644729e-06,0
soft_decoded_center_consistency,train,18,1,rare_y_bin_wrong,0.0,0.0,1.0,0,0,17,0,5,17,5,17,5,0,0.0,-0.10745453089475632,0.0,0.11139001697301865,0.10942227393388748,39.64036556972582,-4.608882609620793,39.907397577526524,39.675671543246345,-7.0437564045437195,40.296071975989406,0.9965331554412842,0.003148527117446065,0.993384599685669,0.8451583981513977,0.15368831157684326,0.6914700865745544,0.0,0.0,0
