label,sample_index,component_slot,vertex_index,pred_x,pred_y,true_x,true_y,dx_norm,dy_norm,dx_cells,dy_cells,l2_cells
longer_train30_train,4,0,3,0.009554610587656498,-0.0001686173491179943,0.00950830988585949,-0.00011917415395146236,4.6300701797008514e-05,-4.944319516653195e-05,0.1151729982943758,-0.24474382154478386,0.2704891083213173
longer_train30_train,5,0,0,0.0191019419580698,0.00037783384323120117,0.019118258729577065,0.00031333332299254835,-1.6316771507263184e-05,6.450052023865283e-05,-0.040587970031528996,0.31927758231774156,0.3218471032679066
longer_train30_train,5,0,1,0.01922939345240593,0.001770269125699997,0.019118258729577065,0.0017666666535660625,0.00011113472282886505,3.602472133934498e-06,0.27644762921588784,0.01783223746155733,0.27702216588563877
longer_train30_train,5,0,2,0.032259099185466766,0.0018311794847249985,0.03209603577852249,0.0017666666535660625,0.0001630634069442749,6.451283115893602e-05,0.40562023384020257,0.3193385213745055,0.5162410922565503
longer_train30_train,5,0,3,0.03220905736088753,0.0002352301962673664,0.03209603577852249,0.00031333332299254835,0.00011302158236503601,-7.810312672518194e-05,0.2811411924170224,-0.38661048593106834,0.4780251435913408
longer_train30_train,6,0,0,-0.016362853348255157,0.0009792260825634003,-0.016364488750696182,0.0009266666602343321,1.6354024410247803e-06,5.2559422329068184e-05,0.004068063662977449,0.2601691463441211,0.26020094898250223
longer_train30_train,6,0,1,-0.016326112672686577,0.0021795490756630898,-0.016364488750696182,0.00219333334825933,3.837607800960541e-05,-1.3784272596240044e-05,0.09546049618260181,-0.06823215087649563,0.11733853904264106
longer_train30_train,6,0,2,-0.002795306034386158,0.0022293757647275925,-0.002853377955034375,0.00219333334825933,5.80719206482172e-05,3.604241646826267e-05,0.14445390584123668,0.1784099655056737,0.22955837319628436
longer_train30_train,6,0,3,-0.0028054509311914444,0.000889856368303299,-0.002853377955034375,0.0009266666602343321,4.7927023842930794e-05,-3.6810291931033134e-05,0.1192184744740309,-0.1822109491313461,0.21774727240372302
longer_train30_train,7,0,0,0.005719966255128384,-0.002187964506447315,0.005720602814108133,-0.002240000059828162,-6.365589797496796e-07,5.203555338084698e-05,-0.0015834404975199811,0.2575759949924647,0.2575808620223315
longer_train30_train,7,0,1,0.005821201950311661,-0.0008895192295312881,0.005720602814108133,-0.0008800000068731606,0.00010059913620352745,-9.519222658127546e-06,0.2502403568995824,-0.047120153210948854,0.2546380667925628
longer_train30_train,7,0,2,0.019871683791279793,-0.0008270666003227234,0.01976504735648632,-0.0008800000068731606,0.00010663643479347229,5.293340655043721e-05,0.26525813747774374,0.26202036828127584,0.3728492361429979
longer_train30_train,7,0,3,0.019846005365252495,-0.0023207725025713444,0.01976504735648632,-0.002240000059828162,8.095800876617432e-05,-8.077244274318218e-05,0.2013830513071206,-0.3998236005155057,0.4476762724145083
longer_train30_train,8,0,0,-0.028681304305791855,-0.0017329612746834755,-0.028660710901021957,-0.0018072782550007105,-2.059340476989746e-05,7.431698031723499e-05,-0.051226095510112396,0.3678690607928275,0.37141857620454066
longer_train30_train,8,0,1,-0.028660381212830544,-0.0003865975886583328,-0.02872834913432598,-0.0003541662881616503,6.796792149543762e-05,-3.2431300496682525e-05,0.16907020849891474,-0.16053494104681404,0.23314416719868966
longer_train30_train,8,0,2,-0.01619059219956398,-0.0002030935138463974,-0.01628579944372177,-0.0002727217215579003,9.520724415779114e-05,6.962820771150291e-05,0.23682802513602433,0.3446596358756826,0.4181839046302326
longer_train30_train,8,0,3,-0.016144102439284325,-0.0017754137516021729,-0.016218161210417747,-0.0017258337466046214,7.405877113342285e-05,-4.958000499755144e-05,0.18422119731205397,-0.24542103022346715,0.3068695677564569
longer_train30_train,9,0,0,-0.006632698699831963,-0.0010914038866758347,-0.00661038514226675,-0.0011533333454281092,-2.231355756521225e-05,6.192945875227451e-05,-0.05550497568409836,0.3065508276757038,0.31153525045225844
longer_train30_train,9,0,1,-0.00654534250497818,0.00010140053927898407,-0.00661038514226675,0.00011333333532093093,6.50426372885704e-05,-1.1932796041946858e-05,0.16179356387168684,-0.05906734172789492,0.17223852115337476
longer_train30_train,9,0,2,0.006442435085773468,0.00015615299344062805,0.006367392372339964,0.00011333333532093093,7.50427134335041e-05,4.2819658119697124e-05,0.18666875383821324,0.2119573124301159,0.28243782670192963
longer_train30_train,9,0,3,0.006392344832420349,-0.0012104683555662632,0.006367392372339964,-0.0011533333454281092,2.4952460080385208e-05,-5.713501013815403e-05,0.06206924583731396,-0.28281830650534423,0.2895492803882679
longer_train30_train,10,0,0,-0.010076995939016342,-0.0033883415162563324,-0.010044216178357601,-0.003425967413932085,-3.2779760658741e-05,3.762589767575264e-05,-0.08153965646117158,0.1862481976579472,0.2033152889151223
longer_train30_train,10,0,1,-0.010003207251429558,-0.002664453350007534,-0.010053524747490883,-0.0026259750593453646,5.031749606132507e-05,-3.8478290662169456e-05,0.12516477425019684,-0.19046754303502014,0.2279124956269401
longer_train30_train,10,0,2,-0.0014337459579110146,-0.0025708526372909546,-0.0015202726935967803,-0.0026120124384760857,8.652673568576574e-05,4.115980118513107e-05,0.21523525982922523,0.2037410204203655,0.29637243541815067
longer_train30_train,10,0,3,-0.0014584672171622515,-0.0034642363898456097,-0.0015109643572941422,-0.003412004793062806,5.2497140131890774e-05,-5.2231596782803535e-05,0.13058663899691714,-0.2585464098538401,0.2896534417762389
longer_train30_train,11,0,0,0.013152791187167168,-0.0009412858635187149,0.013163051567971706,-0.0010190675966441631,-1.0260380804538727e-05,7.778173312544823e-05,-0.025522697821766836,0.38501958757682714,0.3858646017995577
longer_train30_train,11,0,1,0.003671560436487198,-0.001005568541586399,0.0035632303915917873,-0.0009970766259357333,0.00010833004489541054,-8.49191565066576e-06,0.26947099270047975,-0.042034983410350606,0.272729821870089
longer_train30_train,11,0,2,0.0036637838929891586,3.663450479507446e-05,0.0035784339997917414,-6.376067904056981e-05,8.534989319741726e-05,0.00010039518383564427,0.212307864074026,0.4969561710942752,0.5404073141033138
longer_train30_train,11,0,3,0.013231845572590828,-0.00014374824240803719,0.01317825447767973,-8.57516861287877e-05,5.359109491109848e-05,-5.799655627924949e-05,0.13330785157102015,-0.28708295999908917,0.3165242632284605
longer_train30_train,11,1,0,0.011618290096521378,0.00042146016494370997,0.011570742353796959,0.0004919191705994308,4.754774272441864e-05,-7.045900565572083e-05,0.11827501267064391,-0.3487720857914817,0.36828106990392767
longer_train30_train,11,1,1,0.01161661371588707,0.0012250188738107681,0.011570742353796959,0.0012252525193616748,4.587136209011078e-05,-2.3364555090665817e-07,0.11410501574959642,-0.0011565455028387645,0.11411087685543295
longer_train30_train,11,1,2,0.017974989488720894,0.0012813144130632281,0.017970742657780647,0.0012252525193616748,4.246830940246582e-06,5.6061893701553345e-05,0.010563992199986999,0.27750638002544004,0.2777073799632004
longer_train30_train,11,1,3,0.018035605549812317,0.00031905248761177063,0.017970742657780647,0.0004919191705994308,6.486289203166962e-05,-0.00017286668298766017,0.16134644753515232,-0.855690099915082,0.8707687541620317
longer_train30_train,12,0,0,-0.0057416632771492004,0.002328338101506233,-0.005715344101190567,0.002280735643580556,-2.6319175958633423e-05,4.76024579256773e-05,-0.06546895166044574,0.2356321719988921,0.2445581814465287
longer_train30_train,12,0,1,-0.005700714886188507,0.003043021075427532,-0.005728376097977161,0.0030807205475866795,2.7661211788654327e-05,-3.769947215914726e-05,0.06880726586223988,-0.18661239135889093,0.19889350025609392
longer_train30_train,12,0,2,0.0032368749380111694,0.0031456369906663895,0.0031603469979017973,0.0031010827515274286,7.652794010937214e-05,4.455423913896084e-05,0.19036325527701353,0.22054348866738727,0.29133760374047735
longer_train30_train,12,0,3,0.0032300513703376055,0.002244798932224512,0.003173378761857748,0.0023010976146906614,5.6672608479857445e-05,-5.629868246614933e-05,0.1409731167446401,-0.2786784844363887,0.3123061275935208
longer_train30_train,13,0,0,-0.006358452141284943,-0.0025661420077085495,-0.006310662720352411,-0.0026014891918748617,-4.778942093253136e-05,3.534718416631222e-05,-0.11887618722676159,0.17496856553409768,0.21153143221429743
longer_train30_train,13,0,1,-0.015500221401453018,-0.0025783972814679146,-0.015554934740066528,-0.002580312779173255,5.471333861351013e-05,1.9154977053403854e-06,0.13609943284316584,0.009481713853367728,0.13642931692942156
longer_train30_train,13,0,2,-0.01551124919205904,-0.0016643814742565155,-0.015540816821157932,-0.0017136622918769717,2.9567629098892212e-05,4.928081762045622e-05,0.07354947902745335,0.24394005267374336,0.25478672485763165
longer_train30_train,13,0,3,-0.006222476251423359,-0.0017733818385750055,-0.006296544801443815,-0.0017348388209939003,7.406855002045631e-05,-3.854301758110523e-05,0.1842455222940934,-0.1907879412909137,0.2652290538901204
longer_train30_train,13,1,0,-0.007700490765273571,-0.0012008323101326823,-0.007725739851593971,-0.0011242424370720983,2.5249086320400238e-05,-7.658987306058407e-05,0.06280710362584375,-0.3791198801238808,0.3842871527530074
longer_train30_train,13,1,1,-0.007749468088150024,-0.000386909581720829,-0.007725739851593971,-0.00039090908830985427,-2.372823655605316e-05,3.999506589025259e-06,-0.059023989752471216,0.01979755805818494,0.06225571998914662
longer_train30_train,13,1,2,-0.0013945996761322021,-0.0003571293782442808,-0.0013257397804409266,-0.00039090908830985427,-6.88598956912756e-05,3.3779710065573454e-05,-0.17128899436065542,0.1672095685620137,0.2393720104936653
longer_train30_train,13,1,3,-0.0012855194509029388,-0.0012518279254436493,-0.0013257397804409266,-0.0011242424370720983,4.022032953798771e-05,-0.00012758548837155104,0.1000480719619931,-0.6315481815553795,0.6394237423877993
longer_train30_train,14,0,0,0.0003291759639978409,0.0006662998348474503,0.00036235357401892543,0.0005970940110273659,-3.317761002108455e-05,6.920582382008433e-05,-0.08252930677212157,0.3425688355664276,0.35236982501006675
longer_train30_train,14,0,1,0.00040576979517936707,0.00149494968354702,0.00034714993671514094,0.0015304099069908261,5.861985846422613e-05,-3.546022344380617e-05,0.1458169011890242,-0.17552810997019955,0.22819440409896147
longer_train30_train,14,0,2,0.010009624063968658,0.0016156863421201706,0.009946971200406551,0.0015524009941145778,6.265286356210709e-05,6.328534800559282e-05,0.155849001594238,0.31326247962964654,0.3498889715918973
longer_train30_train,14,0,3,0.010030729696154594,0.0005431119352579117,0.009962174110114574,0.0006190850399434566,6.855558604001999e-05,-7.597310468554497e-05,0.1705320240862375,-0.3760668765991973,0.4129254980187406
longer_train30_train,15,0,0,0.024578353390097618,-0.0013711629435420036,0.02460724487900734,-0.0014258299488574266,-2.8891488909721375e-05,5.466700531542301e-05,-0.07186758026929752,0.27060168235976284,0.2799825344368786
longer_train30_train,15,0,1,0.016872059553861618,-0.0014218688011169434,0.016785694286227226,-0.0013874337309971452,8.636526763439178e-05,-3.4435070119798183e-05,0.2148336080424549,-0.17045360090293588,0.27424060458895666
longer_train30_train,15,0,2,0.01692917011678219,-0.000500192865729332,0.016814082860946655,-0.000574170087929815,0.00011508725583553314,7.397722220048308e-05,0.2862795552897354,0.36618725807731434,0.464810812863761
longer_train30_train,15,0,3,0.0247312281280756,-0.0006493753753602505,0.024635635316371918,-0.0006125662475824356,9.559281170368195e-05,-3.6809127777814865e-05,0.23778712442786526,-0.18220518657278686,0.299568767660611
longer_train30_train,16,0,0,-0.018811944872140884,-0.0006472598761320114,-0.018788494169712067,-0.0006935959099791944,-2.345070242881775e-05,4.633603384718299e-05,-0.05833362359554224,0.2293633726702267,0.23666509747837278
longer_train30_train,16,0,1,-0.018754128366708755,-0.000103742815554142,-0.018809903413057327,-8.031514880713075e-05,5.577504634857178e-05,-2.3427666747011244e-05,0.1387404308931626,-0.11596695298976906,0.18082378535511232
longer_train30_train,16,0,2,-0.010430366732180119,5.671754479408264e-06,-0.010543945245444775,-3.9737398765282705e-05,0.00011357851326465607,4.540915324469097e-05,0.28252655806079263,0.2247753135853401,0.36103351313564563
longer_train30_train,16,0,3,-0.01045265607535839,-0.0006961426697671413,-0.010522536002099514,-0.000653018185403198,6.98799267411232e-05,-4.312448436394334e-05,0.17382632165386502,-0.21346620237286096,0.27528786688701734
longer_train30_train,17,0,0,0.003477955237030983,-1.2781471014022827e-05,0.0034907872322946787,-7.333333633141592e-05,-1.2831995263695717e-05,6.0551865317393094e-05,-0.031919588931901506,0.2997317400206223,0.3014265683933178
longer_train30_train,17,0,1,0.0035649389028549194,0.0005775894969701767,0.0034907872322946787,0.000606666668318212,7.415167056024075e-05,-2.9077171348035336e-05,0.18445228464142868,-0.14393200138990583,0.23396381415412615
longer_train30_train,17,0,2,0.012309078127145767,0.0006538908928632736,0.012201898731291294,0.000606666668318212,0.00010717939585447311,4.722422454506159e-05,0.26660875314717186,0.23375991672299617,0.35457569843551284
longer_train30_train,17,0,3,0.012271683663129807,-0.00013161450624465942,0.012201898731291294,-7.333333633141592e-05,6.978493183851242e-05,-5.82811699132435e-05,0.173590021828339,-0.2884917975188495,0.3366912724054784
longer_train30_train,18,0,0,-0.022962521761655807,-0.005140703171491623,-0.022966187447309494,-0.005195771809667349,3.6656856536865234e-06,5.506863817572594e-05,0.0091183932673572,0.27258976506269944,0.27274223199335274
longer_train30_train,18,0,1,-0.032059650868177414,-0.0051742298528552055,-0.0321209579706192,-0.005150830838829279,6.130710244178772e-05,-2.339901402592659e-05,0.15250142073261932,-0.11582512201722985,0.19149971857883644
longer_train30_train,18,0,2,-0.03198002278804779,-0.0043485648930072784,-0.03209489583969116,-0.004404228180646896,0.00011487305164337158,5.566328763961792e-05,0.2857467223498238,0.27553327997475746,0.39695059857281406
longer_train30_train,18,0,3,-0.02287737838923931,-0.004522871691733599,-0.022940125316381454,-0.004449169151484966,6.274692714214325e-05,-7.370254024863243e-05,0.15608298475480792,-0.36482758238526247,0.3968136376172637
longer_train30_train,19,0,0,-0.009841158986091614,-0.004547119140625,-0.00980337243527174,-0.004596859682351351,-3.778655081987381e-05,4.9740541726350784e-05,-0.09399404726536678,0.24621568704878585,0.2635470460282749
longer_train30_train,19,0,1,-0.009779578074812889,-0.003821561112999916,-0.009831762872636318,-0.0037835962139070034,5.218479782342911e-05,-3.7964899092912674e-05,0.12980968748725252,-0.18792625471039687,0.2284005958289407
longer_train30_train,19,0,2,-0.00013991445302963257,-0.0036864951252937317,-0.00023258494911715388,-0.0037364736199378967,9.267049608752131e-05,4.997849464416504e-05,0.23051786417018505,0.2473935540182938,0.3381450225441539
longer_train30_train,19,0,3,-0.0001564929261803627,-0.004611391574144363,-0.00020419506472535431,-0.004549737088382244,4.770213854499161e-05,-6.165448576211929e-05,0.11865907228290358,-0.3051897113440121,0.32744577466395985
longer_train30_train,20,0,0,0.013558248989284039,-0.003785260021686554,0.013583472929894924,-0.0038399999029934406,-2.522394061088562e-05,5.473988130688667e-05,-0.06274455367202804,0.27096241852557107,0.2781321830869789
longer_train30_train,20,0,1,0.013665098696947098,-0.0032367482781410217,0.013583472929894924,-0.003226666711270809,8.162576705217361e-05,-1.0081566870212555e-05,0.20304410008067117,-0.04990375712298804,0.20908680386997117
longer_train30_train,20,0,2,0.021531453356146812,-0.0031741224229335785,0.021405695006251335,-0.003226666711270809,0.0001257583498954773,5.254428833723068e-05,0.31282390235715885,0.260094233082851,0.40682650352320665
longer_train30_train,20,0,3,0.021476255729794502,-0.003920209128409624,0.021405695006251335,-0.0038399999029934406,7.056072354316711e-05,-8.020922541618347e-05,0.17551980373680154,-0.3970356746845471,0.43410197935049644
longer_train30_train,21,0,0,-0.013796154409646988,-0.003169463947415352,-0.013761188834905624,-0.003260259749367833,-3.4965574741363525e-05,9.079580195248127e-05,-0.08697686911322629,0.4494392297105319,0.4577778904267173
longer_train30_train,21,0,1,-0.02196326106786728,-0.0032454999163746834,-0.02202714793384075,-0.0032196820247918367,6.38868659734726e-05,-2.581789158284664e-05,0.15891858266112022,-0.12779856619161142,0.2039303543753381
longer_train30_train,21,0,2,-0.021878084167838097,-0.0024845246225595474,-0.0220034122467041,-0.002539740176871419,0.00012532807886600494,5.521555431187153e-05,0.31175360314742334,0.27331699995287506,0.41459919384707083
longer_train30_train,21,0,3,-0.013675321824848652,-0.002653112169355154,-0.013737453147768974,-0.0025803179014474154,6.213132292032242e-05,-7.279426790773869e-05,0.154551669218801,-0.36033163419734615,0.39207793238289723
longer_train30_train,22,0,0,0.002219483256340027,-0.0007731504738330841,0.0022514895536005497,-0.0008182980236597359,-3.200629726052284e-05,4.514754982665181e-05,-0.07961566621509938,0.22348037663710216,0.2372385572556349
longer_train30_train,22,0,1,0.002324990928173065,-0.00017425883561372757,0.002229150151833892,-0.00017835284234024584,9.584077633917332e-05,4.094006726518273e-06,0.23840393647243685,0.020265333749230962,0.2392637053075987
longer_train30_train,22,0,2,0.009767794981598854,-7.139332592487335e-05,0.009695176966488361,-0.0001417019811924547,7.26180151104927e-05,7.030865526758134e-05,0.18063731662490926,0.34802785135355635,0.3921137914881608
longer_train30_train,22,0,3,0.009762818925082684,-0.0008379565551877022,0.009717516601085663,-0.0007816471625119448,4.530232399702072e-05,-5.630939267575741e-05,0.1126895334613964,-0.2787314999751337,0.3006495967569808
longer_train30_train,22,1,0,0.010679811239242554,0.0001502447121310979,0.010595555417239666,0.00022666667064186186,8.425582200288773e-05,-7.642195851076394e-05,0.20958636191680347,-0.37828870308369295,0.43246824852497984
longer_train30_train,22,1,1,0.010642575100064278,0.0008340198546648026,0.010595555417239666,0.0008133333176374435,4.7019682824611664e-05,2.068653702735901e-05,0.11696146364051395,0.10239836057420881,0.15545226992622832
longer_train30_train,22,1,2,0.01700673997402191,0.0008464026032015681,0.01699555478990078,0.0008133333176374435,1.1185184121131897e-05,3.3069285564124584e-05,0.02782314612321137,0.16369296720123963,0.16604070275489588
longer_train30_train,22,1,3,0.01705373451113701,5.73527067899704e-05,0.01699555478990078,0.00022666667064186186,5.817972123622894e-05,-0.00016931396385189146,0.1447220598099096,-0.83810413979995,0.8505075095173689
longer_train30_train,23,0,0,0.004920192062854767,0.00026122014969587326,0.004971489775925875,0.000175035311258398,-5.1297713071107864e-05,8.618483843747526e-05,-0.12760306411653155,0.42661495980109,0.44528964270238003
longer_train30_train,23,0,1,0.005021717399358749,0.0008372385054826736,0.004949150141328573,0.0008149804780259728,7.256725803017616e-05,2.2258027456700802e-05,0.18051105838479978,0.11017723837332215,0.2114787602923103
longer_train30_train,23,0,2,0.012516213580965996,0.0009566973894834518,0.012415177188813686,0.000851631339173764,0.00010103639215230942,0.00010506605030968785,0.25132803109648894,0.5200769606575808,0.5776208308411882
longer_train30_train,23,0,3,0.012503155507147312,0.0001369141973555088,0.012437516823410988,0.00021168618695810437,6.563868373632431e-05,-7.477198960259557e-05,0.16327622944361483,-0.37012135680570507,0.4045354692298563
longer_train30_train,23,1,0,0.014149099588394165,-0.0008361308719031513,0.01402666699141264,-0.0007800000021234155,0.00012243259698152542,-5.6130869779735804e-05,0.30455109179879186,-0.27784781162007477,0.4122508628710202
longer_train30_train,23,1,1,0.014068203046917915,-0.00018220487982034683,0.01402666699141264,-0.00019333334057591856,4.1536055505275726e-05,1.1128460755571723e-05,0.10332094037877636,0.05508588197134544,0.11708830476745173
longer_train30_train,23,1,2,0.020450513809919357,-0.0001519615761935711,0.020426666364073753,-0.00019333334057591856,2.3847445845603943e-05,4.1371764382347465e-05,0.059320522866856816,0.20479023827003848,0.2132087383854058
longer_train30_train,23,1,3,0.020495466887950897,-0.0009314119815826416,0.020426666364073753,-0.0007800000021234155,6.880052387714386e-05,-0.00015141197945922613,0.17114130696970165,-0.749489315075561,0.7687805801161547
longer_train30_train,24,0,0,0.005868113599717617,0.0009601954370737076,0.005897092167288065,0.0008792277658358216,-2.8978567570447922e-05,8.096767123788595e-05,-0.07208418844269637,0.40078998158588963,0.40722075040825206
longer_train30_train,24,0,1,0.0059600770473480225,0.001524866558611393,0.00588964531198144,0.0015192216960713267,7.043173536658287e-05,5.644862540066242e-06,0.1751989456403765,0.02794207019788184,0.1774131614070471
longer_train30_train,24,0,2,0.013435076922178268,0.001615704968571663,0.013356241397559643,0.0015314389020204544,7.883552461862564e-05,8.42660665512085e-05,0.1961033718720832,0.4171170387517744,0.4609155632831786
longer_train30_train,24,0,3,0.01342053897678852,0.0008621742017567158,0.013363688252866268,0.0008914450299926102,5.6850723922252655e-05,-2.927082823589444e-05,0.14141617891750138,-0.14489060300623482,0.20246437340711848
longer_train30_train,24,1,0,0.011258840560913086,0.0016598490765318274,0.01122666709125042,0.001711999997496605,3.217346966266632e-05,-5.215092096477747e-05,0.08003150757472606,-0.25814706454568503,0.2702682910336274
longer_train30_train,24,1,1,0.011254841461777687,0.002332169096916914,0.01122666709125042,0.0022986666299402714,2.8174370527267456e-05,3.350246697664261e-05,0.07008374825307165,0.16583721524113154,0.1800380896591977
longer_train30_train,24,1,2,0.01760217547416687,0.002326271729543805,0.017626667395234108,0.0022986666299402714,-2.4491921067237854e-05,2.7605099603533745e-05,-0.060923655016503965,0.1366452460917513,0.14961154708125057
longer_train30_train,24,1,3,0.01767164096236229,0.0015670619904994965,0.017626667395234108,0.001711999997496605,4.497356712818146e-05,-0.00014493800699710846,0.11187175073187987,-0.717443150671791,0.7261129134354257
longer_train30_train,25,0,0,-0.026478685438632965,0.002218944951891899,-0.026388511061668396,0.0021617019083350897,-9.017437696456909e-05,5.7243043556809425e-05,-0.22430876771305727,0.2833530719396414,0.36139090560026804
longer_train30_train,25,0,1,-0.026341436430811882,0.0028113434091210365,-0.026410849764943123,0.002801647176966071,6.941333413124084e-05,9.6962321549654e-06,0.17266567251084014,0.04799635023988076,0.179212399403529
longer_train30_train,25,0,2,-0.018888289108872414,0.0028708558529615402,-0.018944822251796722,0.0028382979799062014,5.653314292430878e-05,3.255787305533886e-05,0.1406261961674585,0.16116147522616703,0.2138895699785358
longer_train30_train,25,0,3,-0.018883317708969116,0.0021753795444965363,-0.018922483548521996,0.0021983529441058636,3.9165839552879333e-05,-2.2973399609327316e-05,0.09742502806540641,-0.11371833060797298,0.14974476555061775
longer_train30_train,25,1,0,-0.018742114305496216,0.0011062462581321597,-0.018755555152893066,0.0012066666968166828,1.3440847396850586e-05,-0.0001004204386845231,0.03343410864697639,-0.4970811825990196,0.4982043172384777
longer_train30_train,25,1,1,-0.01877480000257492,0.0018262364901602268,-0.018755555152893066,0.0017933333292603493,-1.9244849681854248e-05,3.290316089987755e-05,-0.0478715646536253,0.1628706500948366,0.169760229042909
longer_train30_train,25,1,2,-0.012418150901794434,0.0018683497328311205,-0.012355555780231953,0.0017933333292603493,-6.259512156248093e-05,7.501640357077122e-05,-0.1557053683669575,0.3713312059752168,0.40265497174292886
longer_train30_train,25,1,3,-0.012366803362965584,0.0010773632675409317,-0.012355555780231953,0.0012066666968166828,-1.1247582733631134e-05,-0.00012930342927575111,-0.027978362675272584,-0.6400519892212448,0.6406632014436772
longer_train30_train,25,2,0,-0.015459555201232433,0.0007335906848311424,-0.015387081541121006,0.0006935993442311883,-7.247366011142731e-05,3.999134059995413e-05,-0.18027823355670797,0.19795714039445983,0.2677447869286699
longer_train30_train,25,2,1,-0.02062554657459259,0.0006495043635368347,-0.02071995846927166,0.0007197785307653248,9.441189467906952e-05,-7.027416722849011e-05,0.2348495932634829,-0.34785713555623893,0.419712899746261
longer_train30_train,25,2,2,-0.02071688324213028,0.0011443961411714554,-0.020701806992292404,0.0012397340033203363,-1.5076249837875366e-05,-9.533786214888096e-05,-0.03750217230995385,-0.471922428185249,0.47341017221034337
longer_train30_train,25,2,3,-0.01534288004040718,0.0011896369978785515,-0.015368930995464325,0.001213554758578539,2.6050955057144165e-05,-2.391776069998741e-05,0.06480175215307814,-0.11839291811122563,0.13496721876441087
